"Date","irs_usd_rate_10y_mid:internal","cdx-na-ig_market_spread_5y_otr:internal","irs_usd_spread_5y_1n:internal","swaption_usd_3m5y_atm_payer_vol_bp_daily_mid:jpmorgan","swaption_usd_2y10y_atm_payer_vol_bp_daily_mid:jpmorgan"
"1994-07-08 15:00:00",7.793,NA,0.285126696403,9.023,8.096
"1994-07-11 15:00:00",7.839,NA,0.281694350720000,9.073,8.144
"1994-07-12 15:00:00",7.798,NA,0.285002791182,9.016,8.116
"1994-07-13 15:00:00",7.784,NA,0.285175761830001,8.997,8.107
"1994-07-14 15:00:00",7.614,NA,0.2853568701,8.581,7.947
"1994-07-15 15:00:00",7.618,NA,0.285202173262000,8.589,7.965
"1994-07-18 15:00:00",7.557,NA,0.284095091346,8.521,7.908
"1994-07-19 15:00:00",7.494,NA,0.270180829382000,8.427,7.83
"1994-07-20 15:00:00",7.597,NA,0.280049936227,8.572,7.922
"1994-07-21 15:00:00",7.625,NA,0.279791292627,8.631,7.934
"1994-07-22 15:00:00",7.649,NA,0.281354741650000,8.665,7.951
"1994-07-25 15:00:00",7.62,NA,0.276170987463,8.63,7.921
"1994-07-26 15:00:00",7.631,NA,0.276549999999999,8.644,7.934
"1994-07-27 15:00:00",7.697,NA,0.24895,8.724,7.998
"1994-07-28 15:00:00",7.647,NA,0.26936,8.69,7.938
"1994-07-29 15:00:00",7.47,NA,0.266405623448000,8.427,7.773
"1994-08-01 15:00:00",7.487,NA,0.270481460375001,8.462,7.788
"1994-08-02 15:00:00",7.458,NA,0.274129273889000,8.425,7.763
"1994-08-03 15:00:00",7.446,NA,0.274157149376,8.406,7.751
"1994-08-04 15:00:00",7.466,NA,0.280413278037,8.432,7.775
"1994-08-05 15:00:00",7.624,NA,0.278418427749,8.671,7.908
"1994-08-08 15:00:00",7.624,NA,0.270927219154000,8.67,7.908
"1994-08-09 15:00:00",7.668,NA,0.269769868146001,8.707,7.957
"1994-08-10 15:00:00",7.659,NA,0.26969144308,8.673,7.96
"1994-08-11 15:00:00",7.708,NA,0.259766013383000,8.497,7.778
"1994-08-12 15:00:00",7.634,NA,0.260400680261,8.424,7.699
"1994-08-15 15:00:00",7.652,NA,0.260300104581001,8.438,7.715
"1994-08-16 15:00:00",7.543,NA,0.260032245614,8.319,7.603
"1994-08-17 15:00:00",7.496,NA,0.260084617394,8.041,7.316
"1994-08-18 15:00:00",7.629,NA,0.259548607979,8.186,7.448
"1994-08-19 15:00:00",7.62,NA,0.249610877087999,8.155,7.207
"1994-08-22 15:00:00",7.664,NA,0.254100828829000,8.212,7.251
"1994-08-23 15:00:00",7.655,NA,0.25338,8.176,7.238
"1994-08-24 15:00:00",7.543,NA,0.230980000000001,7.682,7.141
"1994-08-25 15:00:00",7.625,NA,0.24425,NA,NA
"1994-08-26 15:00:00",7.576,NA,0.246150402389000,NA,NA
"1994-08-29 15:00:00",7.557,NA,0.231062138965999,NA,NA
"1994-08-30 15:00:00",7.538,NA,0.245897658119000,7.468,7.341
"1994-08-31 15:00:00",7.512,NA,0.249882750437,7.44,7.318
"1994-09-01 15:00:00",7.523,NA,0.250257682055000,7.445,7.33
"1994-09-02 15:00:00",7.551,NA,0.259704600378,7.47,7.358
"1994-09-06 15:00:00",7.6,NA,0.249759952908000,7.525,7.404
"1994-09-07 15:00:00",7.632,NA,0.246726374574,7.555,7.438
"1994-09-08 15:00:00",7.632,NA,0.250546779758000,7.555,7.437
"1994-09-09 15:00:00",7.762,NA,0.233864430513,7.693,7.557
"1994-09-12 15:00:00",7.787,NA,0.241033894223000,7.72,7.582
"1994-09-13 15:00:00",7.766,NA,0.245034579381000,7.703,7.563
"1994-09-14 15:00:00",7.735,NA,0.241235911164001,7.662,7.532
"1994-09-15 15:00:00",7.688,NA,0.253367651074,7.417,7.249
"1994-09-16 15:00:00",7.868,NA,0.258387633493,7.588,7.416
"1994-09-19 15:00:00",7.831,NA,0.251108004041,7.554,7.372
"1994-09-20 15:00:00",7.883,NA,0.263955938155,7.611,7.421
"1994-09-21 15:00:00",7.92,NA,0.269987358953,7.667,7.45
"1994-09-22 15:00:00",7.928,NA,0.275434781686999,8.096,7.689
"1994-09-23 15:00:00",7.93,NA,0.26663491653,8.094,7.692
"1994-09-26 15:00:00",7.934,NA,0.269984802250001,8.111,7.699
"1994-09-27 15:00:00",7.976,NA,0.26959,8.138,7.749
"1994-09-28 15:00:00",7.939,NA,0.267680000000000,8.101,7.703
"1994-09-29 15:00:00",8.002,NA,0.27025,8.194,7.746
"1994-09-30 15:00:00",7.979,NA,0.284082754397,8.199,7.721
"1994-10-03 15:00:00",8.042,NA,0.284095512512000,8.268,7.772
"1994-10-04 15:00:00",8.07,NA,0.284966653270000,7.809,7.305
"1994-10-05 15:00:00",8.141,NA,0.296479091192000,7.881,7.369
"1994-10-06 15:00:00",8.175,NA,0.323423349712,7.896,7.393
"1994-10-07 15:00:00",8.1,NA,0.334251874883,7.811,7.338
"1994-10-11 15:00:00",8.047,NA,0.320483791454000,7.763,7.295
"1994-10-12 15:00:00",8.066,NA,0.313549203891999,7.803,7.311
"1994-10-13 15:00:00",8.017,NA,0.314652007733001,7.757,7.26
"1994-10-14 15:00:00",7.977,NA,0.301545544131,7.697,7.234
"1994-10-17 15:00:00",7.991,NA,0.301427090329001,7.718,7.247
"1994-10-18 15:00:00",8.005,NA,0.313768579554,7.504,7.262
"1994-10-19 15:00:00",8.045,NA,0.306040510645000,7.551,7.292
"1994-10-20 15:00:00",8.174,NA,0.316614158783000,7.686,7.394
"1994-10-21 15:00:00",8.165,NA,0.325229289074001,7.686,7.386
"1994-10-24 15:00:00",8.22,NA,0.320942483539000,7.741,7.434
"1994-10-25 15:00:00",8.256,NA,0.33027301753,7.768,7.463
"1994-10-26 15:00:00",8.256,NA,0.326260000000000,7.764,7.463
"1994-10-27 15:00:00",8.261,NA,0.32047,7.781,7.468
"1994-10-28 15:00:00",8.182,NA,0.315820000000000,7.701,7.398
"1994-10-31 15:00:00",8.18,NA,0.316115150708,7.705,7.391
"1994-11-01 15:00:00",8.29,NA,0.321221870072001,7.816,7.486
"1994-11-02 15:00:00",8.328,NA,0.333976955832,7.866,7.512
"1994-11-03 15:00:00",8.343,NA,0.330987848326,7.886,7.27
"1994-11-04 15:00:00",8.41,NA,0.339875433812,7.968,7.326
"1994-11-07 15:00:00",8.421,NA,0.339277794758001,7.98,7.334
"1994-11-08 15:00:00",8.375,NA,0.321578809293001,7.671,6.905
"1994-11-09 15:00:00",8.312,NA,0.329813234741000,7.63,6.848
"1994-11-10 15:00:00",8.354,NA,0.32857564924,7.676,6.881
"1994-11-14 15:00:00",8.312,NA,0.324890271879,7.652,6.84
"1994-11-15 15:00:00",8.28,NA,0.320894008352,7.646,6.801
"1994-11-16 15:00:00",8.339,NA,0.313831150111000,7.691,6.836
"1994-11-17 15:00:00",8.39,NA,0.305656015557,7.744,6.868
"1994-11-18 15:00:00",8.385,NA,0.313492265611001,7.747,6.853
"1994-11-21 15:00:00",8.397,NA,0.324230000000001,7.785,6.854
"1994-11-22 15:00:00",8.372,NA,0.304799999999999,7.749,6.83
"1994-11-23 15:00:00",8.183,NA,0.3163,7.599,6.669
"1994-11-25 15:00:00",8.169,NA,0.316408432186,7.597,6.652
"1994-11-28 15:00:00",8.251,NA,0.329784334218001,7.716,6.69
"1994-11-29 15:00:00",8.32,NA,0.326502731196999,7.803,6.735
"1994-11-30 15:00:00",8.26,NA,0.325430050353,7.667,6.926
"1994-12-01 15:00:00",8.29,NA,0.335471915115999,7.692,6.946
"1994-12-02 15:00:00",8.173,NA,0.334647087289000,7.589,6.822
"1994-12-05 15:00:00",8.208,NA,0.344526764474001,NA,NA
"1994-12-06 15:00:00",8.106,NA,0.350096552149,7.764,6.729
"1994-12-07 15:00:00",8.202,NA,0.383636081572,NA,NA
"1994-12-08 15:00:00",8.224,NA,0.400157533596,7.994,6.815
"1994-12-09 15:00:00",8.18,NA,0.39465643631,NA,NA
"1994-12-12 15:00:00",8.233,NA,0.360764780973001,7.956,6.803
"1994-12-13 15:00:00",8.205,NA,0.360220033299999,8,6.759
"1994-12-14 15:00:00",8.168,NA,0.350073613924999,7.902,6.753
"1994-12-15 15:00:00",8.164,NA,0.354273099357999,7.886,6.775
"1994-12-16 15:00:00",8.187,NA,0.345969909549001,NA,NA
"1994-12-19 15:00:00",8.182,NA,0.350315800584001,7.93,6.768
"1994-12-20 15:00:00",8.182,NA,0.365850494375001,7.932,6.772
"1994-12-21 15:00:00",8.173,NA,0.359789999999999,7.917,6.753
"1994-12-22 15:00:00",8.214,NA,0.359330000000001,8.008,6.767
"1994-12-23 15:00:00",8.207,NA,0.34807,NA,NA
"1994-12-27 15:00:00",8.19,NA,0.408178780831999,NA,NA
"1994-12-28 15:00:00",8.173,NA,0.359895610905999,7.977,6.73
"1994-12-29 15:00:00",8.191,NA,0.359567910978,7.991,6.743
"1994-12-30 15:00:00",8.204,NA,0.355768449026,NA,NA
"1995-01-03 15:00:00",8.262,NA,0.35655200434,8.041,6.801
"1995-01-04 15:00:00",8.208,NA,0.350992189289001,7.972,6.779
"1995-01-05 15:00:00",8.27,NA,0.354351986285001,8.035,6.825
"1995-01-06 15:00:00",8.256,NA,0.358463943318,8.042,6.821
"1995-01-09 15:00:00",8.291,NA,0.349645479484,NA,NA
"1995-01-10 15:00:00",8.243,NA,0.359746465851,8.024,6.803
"1995-01-11 15:00:00",8.193,NA,0.360156746566,7.977,6.767
"1995-01-12 15:00:00",8.217,NA,0.36121940682,7.746,6.672
"1995-01-13 15:00:00",8.104,NA,0.368912938925001,7.617,6.615
"1995-01-17 15:00:00",8.103,NA,0.364818639180999,7.625,6.6
"1995-01-18 15:00:00",8.111,NA,0.361130875597000,7.647,6.596
"1995-01-19 15:00:00",8.145,NA,0.369226643081,7.677,6.625
"1995-01-20 15:00:00",8.242,NA,0.365543337155001,7.741,6.712
"1995-01-23 15:00:00",8.253,NA,0.369474893065,7.741,6.726
"1995-01-24 15:00:00",8.274,NA,0.369719999999999,7.764,6.736
"1995-01-25 15:00:00",8.207,NA,0.356170,7.694,6.7
"1995-01-26 15:00:00",8.162,NA,0.36371,7.649,6.68
"1995-01-27 15:00:00",8.03,NA,0.347752880159,7.501,6.629
"1995-01-30 15:00:00",8.043,NA,0.336119364631,7.479,6.599
"1995-01-31 15:00:00",7.994,NA,0.343470218099,NA,NA
"1995-02-01 15:00:00",8.033,NA,0.350310431362,7.522,6.568
"1995-02-02 15:00:00",8.072,NA,0.349795028742000,7.566,6.582
"1995-02-03 15:00:00",7.859,NA,0.345006880971,7.328,6.438
"1995-02-06 15:00:00",7.906,NA,0.345377150525000,7.38,6.477
"1995-02-07 15:00:00",7.906,NA,0.33638936605,7.369,6.479
"1995-02-08 15:00:00",7.91,NA,0.340403411456999,7.369,6.489
"1995-02-09 15:00:00",7.957,NA,0.34417236238,7.433,6.639
"1995-02-10 15:00:00",8.002,NA,0.335459531984,7.476,6.595
"1995-02-13 15:00:00",7.979,NA,0.326261262847001,7.457,6.642
"1995-02-14 15:00:00",7.884,NA,0.322381234317000,7.569,6.616
"1995-02-15 15:00:00",7.818,NA,0.310415390740999,NA,NA
"1995-02-16 15:00:00",7.788,NA,0.322231707031000,NA,NA
"1995-02-17 15:00:00",7.806,NA,0.315341019449,7.446,6.623
"1995-02-21 15:00:00",7.819,NA,0.31466864512,7.465,6.631
"1995-02-22 15:00:00",7.705,NA,0.279010000000000,7.287,6.573
"1995-02-23 15:00:00",7.696,NA,0.260030000000000,7.942,6.559
"1995-02-24 15:00:00",7.696,NA,0.28027,7.942,6.571
"1995-02-27 15:00:00",7.598,NA,0.268733418101999,7.908,6.492
"1995-02-28 15:00:00",7.576,NA,0.265844027693000,NA,NA
"1995-03-01 15:00:00",7.5809,NA,0.256232733221,7.901,6.468
"1995-03-02 15:00:00",7.6608,NA,0.256200920628000,7.898,6.542
"1995-03-03 15:00:00",7.7323,NA,0.260021587832,NA,NA
"1995-03-06 15:00:00",7.7769,NA,0.263794683023,8.001,6.63
"1995-03-07 15:00:00",7.808,NA,0.260361751068000,8.03,6.621
"1995-03-08 15:00:00",7.7321,NA,0.259964806896,7.951,6.847
"1995-03-09 15:00:00",7.6592,NA,0.261175817892,8.241,6.544
"1995-03-10 15:00:00",7.6059,NA,0.269975212530000,8.411,6.746
"1995-03-13 15:00:00",7.5546,NA,0.260019524020001,8.339,6.713
"1995-03-14 15:00:00",7.456,NA,0.256273643545000,8.237,6.627
"1995-03-15 15:00:00",7.4581,NA,0.259987406083,8.235,6.623
"1995-03-16 15:00:00",7.426,NA,0.270048836931,8.211,6.596
"1995-03-17 15:00:00",7.4895,NA,0.261198889067,NA,NA
"1995-03-20 15:00:00",7.5031,NA,0.261239830405001,8.294,6.66
"1995-03-21 15:00:00",7.549,NA,0.273759032424000,8.353,6.704
"1995-03-22 15:00:00",7.5886,NA,0.273764225075000,8.171,6.752
"1995-03-23 15:00:00",7.6007,NA,0.27376839083,7.974,6.768
"1995-03-24 15:00:00",7.4841,NA,0.258702672431,7.866,6.879
"1995-03-27 15:00:00",7.4403,NA,0.257434938168,7.852,7.058
"1995-03-28 15:00:00",7.543,NA,0.26884,6.474,6.936
"1995-03-29 15:00:00",7.543,NA,0.282369999999999,7.996,7.159
"1995-03-30 15:00:00",7.562,NA,0.273800000000000,8.526,7.178
"1995-03-31 15:00:00",7.6016,NA,0.269943935060000,NA,NA
"1995-04-03 15:00:00",7.5242,NA,0.277555307327001,8.477,7.236
"1995-04-04 15:00:00",7.5038,NA,0.266207094040000,8.42,7.23
"1995-04-05 15:00:00",7.4971,NA,0.269968606811999,8.345,7.113
"1995-04-06 15:00:00",7.4642,NA,0.266235209692,8.191,6.757
"1995-04-07 15:00:00",7.4642,NA,0.255074250318001,8.272,7.092
"1995-04-10 15:00:00",7.5038,NA,0.264993748180999,8.303,7.133
"1995-04-11 15:00:00",7.473,NA,0.259959256442000,7.862,7.103
"1995-04-12 15:00:00",7.4567,NA,0.256243881583001,7.805,7.077
"1995-04-13 15:00:00",7.3989,NA,0.248417061546,NA,NA
"1995-04-18 15:00:00",7.4155,NA,0.268800525764,NA,NA
"1995-04-19 15:00:00",7.4235,NA,0.265009633924000,7.703,7.09
"1995-04-20 15:00:00",7.3891,NA,0.264956817288000,7.65,6.948
"1995-04-21 15:00:00",7.399,NA,0.276397061389,7.667,6.84
"1995-04-24 15:00:00",7.3793,NA,0.260008660717999,7.662,6.83
"1995-04-25 15:00:00",7.3814,NA,0.26246,7.683,6.828
"1995-04-26 15:00:00",7.3856,NA,0.268640000000000,7.682,6.827
"1995-04-27 15:00:00",7.4183,NA,0.268570000000000,7.739,6.847
"1995-04-28 15:00:00",7.4349,NA,0.264992238489000,NA,NA
"1995-05-01 15:00:00",7.4524,NA,0.257451148257,7.594,6.866
"1995-05-02 15:00:00",7.4084,NA,0.259986946594,7.52,6.822
"1995-05-03 15:00:00",7.3176,NA,0.256214312865001,7.403,6.76
"1995-05-04 15:00:00",7.2201,NA,0.26124375997,7.299,6.67
"1995-05-05 15:00:00",7.0243,NA,0.241287765572000,7.064,6.517
"1995-05-09 15:00:00",6.9251,NA,0.240001833545000,7.955,6.86
"1995-05-10 15:00:00",6.9793,NA,0.242400117446000,8.379,6.928
"1995-05-11 15:00:00",7.0055,NA,0.239983544158,8.271,6.826
"1995-05-12 15:00:00",7.0061,NA,0.243677194512999,8.277,6.824
"1995-05-15 15:00:00",6.9582,NA,0.236287166220000,8.173,6.658
"1995-05-16 15:00:00",6.8988,NA,0.257426819003,8.147,6.581
"1995-05-17 15:00:00",6.8772,NA,0.243734641961,7.94,6.566
"1995-05-18 15:00:00",6.9551,NA,0.240005856163,8.031,6.74
"1995-05-19 15:00:00",6.9638,NA,0.247427071948001,8.034,6.745
"1995-05-22 15:00:00",6.9781,NA,0.24131528758,8.064,6.756
"1995-05-23 15:00:00",6.9223,NA,0.24484,7.963,7.021
"1995-05-24 15:00:00",6.7838,NA,0.244689999999999,7.985,6.904
"1995-05-25 15:00:00",6.7603,NA,0.263500000000000,8.242,6.958
"1995-05-26 15:00:00",6.7729,NA,0.267326051653,8.227,6.977
"1995-05-30 15:00:00",6.6686,NA,0.251355938959001,8.38,6.985
"1995-05-31 15:00:00",6.6722,NA,0.259972669477000,8.576,7.18
"1995-06-01 15:00:00",6.5739,NA,0.252713439912,8.744,7.096
"1995-06-02 15:00:00",6.4127,NA,0.141682126940000,8.093,7.057
"1995-06-05 15:00:00",6.4826,NA,0.273637476315000,8.243,7.153
"1995-06-06 15:00:00",6.4879,NA,0.271353946065,8.278,7.346
"1995-06-07 15:00:00",6.5795,NA,0.288643756392,NA,NA
"1995-06-08 15:00:00",6.6264,NA,0.285348071325,8.542,7.439
"1995-06-09 15:00:00",6.7746,NA,0.267027402802000,8.773,7.421
"1995-06-12 15:00:00",6.7851,NA,0.306270268143,8.697,7.537
"1995-06-13 15:00:00",6.5526,NA,0.302757148704,8.664,7.332
"1995-06-14 15:00:00",6.5671,NA,0.313668070795,8.67,7.246
"1995-06-15 15:00:00",6.5909,NA,0.327317576095,8.736,7.055
"1995-06-16 15:00:00",6.6235,NA,0.331013027579,8.616,7.092
"1995-06-19 15:00:00",6.5353,NA,0.316343738390000,8.459,7.012
"1995-06-20 15:00:00",6.5645,NA,0.320008913713,8.536,7.037
"1995-06-21 15:00:00",6.5351,NA,0.314968606429,8.496,7.007
"1995-06-22 15:00:00",6.4371,NA,0.310021857195999,8.352,6.914
"1995-06-23 15:00:00",6.4623,NA,0.300466736435999,8.548,6.94
"1995-06-26 15:00:00",6.505,NA,0.295008126627000,8.658,6.978
"1995-06-27 15:00:00",6.5426,NA,0.2863,8.708,7.114
"1995-06-28 15:00:00",6.4964,NA,0.30365,8.621,7.071
"1995-06-29 15:00:00",6.6577,NA,0.29498,8.713,7.203
"1995-06-30 15:00:00",6.6095,NA,0.286300226813,NA,NA
"1995-07-03 15:00:00",6.6171,NA,0.288687153849001,8.586,7.476
"1995-07-05 15:00:00",6.5739,NA,0.286286893094,8.556,7.428
"1995-07-06 15:00:00",6.4005,NA,0.261762012134000,8.095,7.259
"1995-07-07 15:00:00",6.4273,NA,0.3046246631240,8.129,7.292
"1995-07-10 15:00:00",6.4084,NA,0.289990985480999,8.267,7.174
"1995-07-11 15:00:00",6.4852,NA,0.296291222818001,8.329,7.26
"1995-07-12 15:00:00",6.4809,NA,0.313708777153,8.244,7.155
"1995-07-13 15:00:00",6.4787,NA,0.317370602427999,8.256,7.158
"1995-07-14 15:00:00",6.5478,NA,0.335790944492000,8.398,7.024
"1995-07-17 15:00:00",6.6112,NA,0.306310241495,8.382,7.088
"1995-07-18 15:00:00",6.6558,NA,0.317457426593,8.29,7.137
"1995-07-19 15:00:00",6.8116,NA,0.301295220226001,8.385,7.301
"1995-07-20 15:00:00",6.8159,NA,0.330008394904000,8.421,7.303
"1995-07-21 15:00:00",6.8281,NA,0.248625717543001,8.231,7.127
"1995-07-24 15:00:00",6.8433,NA,0.316199640966000,8.235,7.128
"1995-07-25 15:00:00",6.8158,NA,0.3212,8.223,7.092
"1995-07-26 15:00:00",6.8743,NA,0.31375,8.388,7.155
"1995-07-27 15:00:00",6.8244,NA,0.30628,8.283,7.121
"1995-07-28 15:00:00",6.8693,NA,0.292412818931,8.238,7.166
"1995-07-31 15:00:00",6.8151,NA,0.286355845596,8.069,7.119
"1995-08-01 15:00:00",6.8717,NA,0.286342222314000,8.133,7.168
"1995-08-02 15:00:00",6.8201,NA,0.287594476462,8.033,7.119
"1995-08-03 15:00:00",6.9057,NA,0.304964148801,8.25,7.199
"1995-08-04 15:00:00",6.8745,NA,0.311120534711,8.018,7.07
"1995-08-07 15:00:00",6.8745,NA,0.329643951593,7.931,7.07
"1995-08-08 15:00:00",6.8468,NA,0.316272596816,7.817,6.935
"1995-08-09 15:00:00",6.8814,NA,0.324976488161,7.866,6.862
"1995-08-10 15:00:00",6.9079,NA,0.316308187527000,7.892,6.79
"1995-08-11 15:00:00",6.9359,NA,0.266420080411000,7.964,6.702
"1995-08-14 15:00:00",6.9993,NA,0.327494676641,7.756,6.658
"1995-08-15 15:00:00",6.9798,NA,0.314954983022999,7.649,6.619
"1995-08-16 15:00:00",6.9409,NA,0.320034319101000,7.603,6.586
"1995-08-17 15:00:00",6.9732,NA,0.327476897095001,7.668,6.608
"1995-08-18 15:00:00",6.9667,NA,0.32004462255,7.647,6.602
"1995-08-21 15:00:00",6.9342,NA,0.319952795376000,7.582,6.576
"1995-08-22 15:00:00",6.9601,NA,0.31253,7.63,6.596
"1995-08-23 15:00:00",6.9783,NA,0.30626,7.644,6.615
"1995-08-24 15:00:00",6.8875,NA,0.30635,7.341,6.544
"1995-08-25 15:00:00",6.7455,NA,0.290382648226,NA,NA
"1995-08-29 15:00:00",6.7453,NA,0.304874448460001,7.658,6.412
"1995-08-30 15:00:00",6.7154,NA,0.3013238164860,NA,NA
"1995-08-31 15:00:00",6.6688,NA,0.301373454175001,NA,NA
"1995-09-01 15:00:00",6.6089,NA,0.297745459112,7.705,6.476
"1995-09-05 15:00:00",6.5589,NA,0.304981343429001,7.662,6.427
"1995-09-06 15:00:00",6.5588,NA,0.308658142274,7.573,6.426
"1995-09-07 15:00:00",6.5952,NA,0.301302699142,7.631,6.452
"1995-09-08 15:00:00",6.6181,NA,0.297670862977,7.671,6.468
"1995-09-11 15:00:00",6.6179,NA,0.3047251137560,7.668,6.472
"1995-09-12 15:00:00",6.5486,NA,0.297654106843,7.572,6.407
"1995-09-13 15:00:00",6.5695,NA,0.3050252891480,7.53,6.424
"1995-09-14 15:00:00",6.4741,NA,0.306366982353000,7.38,6.35
"1995-09-15 15:00:00",6.5009,NA,0.306317453181,NA,NA
"1995-09-18 15:00:00",6.5699,NA,0.300033303531000,7.506,6.437
"1995-09-19 15:00:00",6.5383,NA,0.300041242692,7.469,6.409
"1995-09-20 15:00:00",6.5076,NA,0.299973966683,7.435,6.473
"1995-09-21 15:00:00",6.6041,NA,0.277632332885,NA,NA
"1995-09-22 15:00:00",6.6376,NA,0.276258205225,7.579,6.595
"1995-09-25 15:00:00",6.6397,NA,0.276307448586000,7.54,6.688
"1995-09-26 15:00:00",6.665,NA,0.28369,7.577,6.802
"1995-09-27 15:00:00",6.6713,NA,0.270140000000000,7.261,6.708
"1995-09-28 15:00:00",6.6691,NA,0.2883900,7.271,6.701
"1995-09-29 15:00:00",6.5582,NA,0.286345532385,NA,NA
"1995-10-02 15:00:00",6.5476,NA,0.2950164749960,7.152,6.584
"1995-10-03 15:00:00",6.519,NA,0.295023145108,7.106,6.55
"1995-10-04 15:00:00",6.4875,NA,0.289968235057000,7.046,6.526
"1995-10-05 15:00:00",6.4698,NA,0.289978250691,7.067,6.512
"1995-10-06 15:00:00",6.4703,NA,0.293844944481,7.078,6.509
"1995-10-10 15:00:00",6.4701,NA,0.294951906911,7.175,6.601
"1995-10-11 15:00:00",6.4868,NA,0.295001092044,7.184,6.618
"1995-10-12 15:00:00",6.4574,NA,0.294984702387000,7.148,6.586
"1995-10-13 15:00:00",6.349,NA,0.300035489274999,7.044,6.474
"1995-10-16 15:00:00",6.3633,NA,0.296309698589,7.135,6.584
"1995-10-17 15:00:00",6.3633,NA,0.307443018585000,7.135,6.584
"1995-10-18 15:00:00",6.3739,NA,0.297257900478,7.37,6.589
"1995-10-19 15:00:00",6.3642,NA,0.288602874274,6.932,6.573
"1995-10-20 15:00:00",6.4242,NA,0.281303196834,7.009,6.63
"1995-10-23 15:00:00",6.4547,NA,0.283714139296000,7.039,6.669
"1995-10-24 15:00:00",6.3953,NA,0.28345,6.986,6.812
"1995-10-25 15:00:00",6.3827,NA,0.298620000000000,NA,NA
"1995-10-26 15:00:00",6.4368,NA,0.276710000000000,7.045,6.872
"1995-10-27 15:00:00",6.4227,NA,0.303748219728,7.07,6.851
"1995-10-30 15:00:00",6.4247,NA,0.30367106657,7.054,6.852
"1995-10-31 15:00:00",6.4037,NA,0.303699685190001,7.044,6.826
"1995-11-01 15:00:00",6.3577,NA,0.295010648329,6.978,6.801
"1995-11-02 15:00:00",6.3016,NA,0.289990954384,6.912,7.027
"1995-11-03 15:00:00",6.3157,NA,0.284981276597001,NA,NA
"1995-11-06 15:00:00",6.3426,NA,0.288599129240000,NA,NA
"1995-11-07 15:00:00",6.3696,NA,0.281333335779,NA,NA
"1995-11-08 15:00:00",6.3029,NA,0.288633391605,NA,NA
"1995-11-09 15:00:00",6.3477,NA,0.287278446166,NA,NA
"1995-11-10 15:00:00",6.387,NA,0.287404975112000,NA,NA
"1995-11-13 15:00:00",6.3352,NA,0.276365752986,6.946,7.06
"1995-11-14 15:00:00",6.333,NA,0.276302699734,6.933,7.06
"1995-11-15 15:00:00",6.3671,NA,0.268963862076,6.973,7.075
"1995-11-16 15:00:00",6.3044,NA,0.288663525595,NA,NA
"1995-11-17 15:00:00",6.2875,NA,0.28864806329,6.711,7.002
"1995-11-20 15:00:00",6.2948,NA,0.288622336665,6.559,7.019
"1995-11-21 15:00:00",6.3188,NA,0.288673163216,6.436,7.029
"1995-11-22 15:00:00",6.3188,NA,0.266773980981,6.436,7.028
"1995-11-24 15:00:00",6.3137,NA,0.299681729239000,6.444,7.028
"1995-11-27 15:00:00",6.2717,NA,0.288669942556999,6.387,6.795
"1995-11-28 15:00:00",6.2809,NA,0.2763,6.384,6.799
"1995-11-29 15:00:00",6.2453,NA,0.300030000000000,6.343,6.766
"1995-11-30 15:00:00",6.1537,NA,0.290019257693999,6.253,6.668
"1995-12-01 15:00:00",6.1051,NA,0.271414593761000,6.224,6.624
"1995-12-04 15:00:00",6.1051,NA,0.343654829482000,6.54,6.625
"1995-12-05 15:00:00",6.0475,NA,0.264741157726,6.487,6.55
"1995-12-06 15:00:00",6.0558,NA,0.275877546961000,6.526,6.55
"1995-12-07 15:00:00",6.1032,NA,0.261391850036000,NA,NA
"1995-12-08 15:00:00",6.0907,NA,0.217979249197001,6.553,6.784
"1995-12-11 15:00:00",6.0876,NA,0.268596219758,6.568,6.774
"1995-12-12 15:00:00",6.102,NA,0.270009356305000,6.569,6.607
"1995-12-13 15:00:00",6.1236,NA,0.298271915929,NA,NA
"1995-12-14 15:00:00",6.1327,NA,0.266344822892,6.264,6.641
"1995-12-15 15:00:00",6.1243,NA,0.251908510902,6.185,6.82
"1995-12-18 15:00:00",6.241,NA,0.275038833533999,6.323,6.96
"1995-12-19 15:00:00",6.1428,NA,0.287329153305000,NA,NA
"1995-12-20 15:00:00",6.1428,NA,0.26917,6.205,6.864
"1995-12-21 15:00:00",6.154,NA,0.289710000000000,6.225,6.869
"1995-12-22 15:00:00",6.0887,NA,0.282390000000000,6.17,6.799
"1995-12-27 15:00:00",6.0542,NA,0.288530166613000,6.125,6.76
"1995-12-28 15:00:00",6.017,NA,0.276225155201,6.078,6.722
"1995-12-29 15:00:00",5.9797,NA,0.280000563582,6.009,6.681
"1996-01-02 15:00:00",5.9899,NA,0.27999636176,6.013,6.691
"1996-01-03 15:00:00",5.9672,NA,0.274999030091,5.974,6.668
"1996-01-04 15:00:00",6.026,NA,0.274997931852,NA,NA
"1996-01-05 15:00:00",6.0705,NA,0.269970193033,6.062,6.791
"1996-01-08 15:00:00",6.0705,NA,0.270050947254,6.062,6.793
"1996-01-09 15:00:00",6.0766,NA,0.2763681304,6.061,6.808
"1996-01-10 15:00:00",6.1809,NA,0.279956141015,6.169,6.931
"1996-01-11 15:00:00",6.1536,NA,0.279972142627,NA,NA
"1996-01-12 15:00:00",6.1347,NA,0.276347810412,6.116,7.069
"1996-01-16 15:00:00",6.0428,NA,0.260193369261001,6.912,6.801
"1996-01-17 15:00:00",5.953,NA,0.280006435905,NA,NA
