~Format=varrate
RateSchedule|New|1|RAAC 05-RP2 A||INSERT|20060125|4.88||||||||RAAC 05-RP2 A_20060125
RateSchedule|New|1|RAMP 05-EFC2 M10||INSERT|20060125|7.53||||||||RAMP 05-EFC2 M10_20060125
RateSchedule|New|1|RAMP04RS8MII4||INSERT|20060125|6.38||||||||RAMP04RS8MII4_20060125
RateSchedule|New|1|RAMP3Z5V||INSERT|20060125|4.86||||||||RAMP3Z5V_20060125
RateSchedule|New|1|RASC 05-AHL1 A2||INSERT|20060125|4.8||||||||RASC 05-AHL1 A2_20060125
RateSchedule|New|1|RASC 05-KS7 M7||INSERT|20060125|5.68||||||||RASC 05-KS7 M7_20060125
RateSchedule|New|1|RASC3112||INSERT|20060125|5.73||||||||RASC3112_20060125
RateSchedule|New|1|RASC37IB||INSERT|20060125|4.85||||||||RASC37IB_20060125
RateSchedule|New|1|SABR 05-FR1 B1||INSERT|20060125|5.71||||||||SABR 05-FR1 B1_20060125
RateSchedule|New|1|SABR 05-FR1 B2||INSERT|20060125|5.83||||||||SABR 05-FR1 B2_20060125
RateSchedule|New|1|SABR4NCM||INSERT|20060125|5.05||||||||SABR4NCM_20060125
RateSchedule|New|1|SAIL 04-4 A1||INSERT|20060125|4.77||||||||SAIL 04-4 A1_20060125
RateSchedule|New|1|SAIL 04-8 M7||INSERT|20060125|6.38||||||||SAIL 04-8 M7_20060125
RateSchedule|New|1|SAIL 05-HE2 M9||INSERT|20060125|6.48||||||||SAIL 05-HE2 M9_20060125
RateSchedule|New|1|SAIL47M5||INSERT|20060125|6.38||||||||SAIL47M5_20060125
RateSchedule|New|1|SASC 05-NC2 M9||INSERT|20060125|5.83||||||||SASC 05-NC2 M9_20060125
RateSchedule|New|1|SAST041A||INSERT|20060125|4.8||||||||SAST041A_20060125
RateSchedule|New|1|SAST42M5||INSERT|20060125|6.43||||||||SAST42M5_20060125
RateSchedule|New|1|SAST42M6||INSERT|20060125|7.53||||||||SAST42M6_20060125
RateSchedule|New|1|SBM72CIT||INSERT|20060125|4.83||||||||SBM72CIT_20060125
RateSchedule|New|1|SURF41M1||INSERT|20060125|5.04||||||||SURF41M1_20060125
RateSchedule|New|1|WFHET 04-2 M6||INSERT|20060125|6.41||||||||WFHET 04-2 M6_20060125
RateSchedule|New|1|FH2292KF||INSERT|20060125|4.78||||||||FH2292KF_20060125
RateSchedule|New|1|FN0136F||INSERT|20060125|4.78||||||||FN0136F_20060125
RateSchedule|New|1|FN0223F||INSERT|20060125|5.23||||||||FN0223F_20060125
RateSchedule|New|1|FN0225FX||INSERT|20060125|5.53||||||||FN0225FX_20060125
RateSchedule|New|1|FN0252FD||INSERT|20060125|5.03||||||||FN0252FD_20060125
RateSchedule|New|1|FN0260FH||INSERT|20060125|5.53||||||||FN0260FH_20060125
RateSchedule|New|1|FN0264FA||INSERT|20060125|5.53||||||||FN0264FA_20060125
RateSchedule|New|1|FN0266FG||INSERT|20060125|5.53||||||||FN0266FG_20060125
RateSchedule|New|1|FN0316NF||INSERT|20060125|4.98||||||||FN0316NF_20060125
RateSchedule|New|1|FN0365NS||INSERT|20060125|2.62||||||||FN0365NS_20060125
RateSchedule|New|1|FN0367TF||INSERT|20060125|4.93||||||||FN0367TF_20060125
RateSchedule|New|1|FN0427FM||INSERT|20060125|4.85||||||||FN0427FM_20060125
RateSchedule|New|1|FN0470DF||INSERT|20060125|5.73||||||||FN0470DF_20060125
RateSchedule|New|1|FN0521BS||INSERT|20060125|2.17||||||||FN0521BS_20060125
RateSchedule|New|1|FN0537FA||INSERT|20060125|4.83||||||||FN0537FA_20060125
RateSchedule|New|1|FN057SC||INSERT|20060125|2.17||||||||FN057SC_20060125
RateSchedule|New|1|FN2138FB||INSERT|20060125|5.53125||||||||FN2138FB_20060125
RateSchedule|New|1|FN3128MS||INSERT|20060125|8.61||||||||FN3128MS_20060125
RateSchedule|New|1|FN3247FE||INSERT|20060125|5.53125||||||||FN3247FE_20060125
RateSchedule|New|1|FN9134F||INSERT|20060125|5.43125||||||||FN9134F_20060125
RateSchedule|New|1|FN9487F||INSERT|20060125|4.98125||||||||FN9487F_20060125
RateSchedule|New|1|FN9489F||INSERT|20060125|4.98125||||||||FN9489F_20060125
RateSchedule|New|1|FNG935F||INSERT|20060125|5.38125||||||||FNG935F_20060125
RateSchedule|New|1|NWSTR 05-1A C||INSERT|20060125|5.47288||||||||NWSTR 05-1A C_20060125
RateSchedule|New|1|SLMA993C||INSERT|20060125|5.02288||||||||SLMA993C_20060125
RateSchedule|New|1|ACAS 05-1A C||INSERT|20060125|5.47288||||||||ACAS 05-1A C_20060125
RateSchedule|New|1|FN0342AS||INSERT|20060125|3.07||||||||FN0342AS_20060125
RateSchedule|New|1|RAMP37I3||INSERT|20060125|8.13||||||||RAMP37I3_20060125
RateSchedule|New|1|GS1027206||INSERT|20060127|4.80975||||||||GS1027206_20060127
RateSchedule|New|1|IMT20052LXA1||INSERT|20060127|4.79975||||||||IMT20052LXA1_20060127
RateSchedule|New|1|MWD072707||INSERT|20060127|4.76475||||||||MWD072707_20060127
RateSchedule|New|1|JSB1XA||INSERT|20060128|5.14||||||||JSB1XA_20060128
RateSchedule|New|1|LNR 05-1A FFL||INSERT|20060128|6.61||||||||LNR 05-1A FFL_20060128
