~Format=varrate
RateSchedule|New|1|SURF 05-BC4 M5||Delete|20051225|5.57||||||||SURF 05-BC4 M5_20051225
RateSchedule|New|1|SURF41M1||Delete|20051225|4.88875||||||||SURF41M1_20051225
RateSchedule|New|1|WAMU 05-AR17 A1A1||Delete|20051225|4.64||||||||WAMU 05-AR17 A1A1_20051225
RateSchedule|New|1|AABST 04-4 B3||Insert|20051227|7.87875||||||||AABST 04-4 B3_20051227
RateSchedule|New|1|AABST413||Insert|20051227|8.37875||||||||AABST413_20051227
RateSchedule|New|1|ABFC 05-HE1 M2||Insert|20051227|4.81875||||||||ABFC 05-HE1 M2_20051227
RateSchedule|New|1|ABSHE 05-HE6 M9||Insert|20051227|6.32875||||||||ABSHE 05-HE6 M9_20051227
RateSchedule|New|1|ACE3NC15||Insert|20051227|8.12875||||||||ACE3NC15_20051227
RateSchedule|New|1|ACE3OP16||Insert|20051227|7.87875||||||||ACE3OP16_20051227
RateSchedule|New|1|ACE4FM16||Insert|20051227|7.87875||||||||ACE4FM16_20051227
RateSchedule|New|1|AMSI 04-R11 M8||Insert|20051227|6.37875||||||||AMSI 04-R11 M8_20051227
RateSchedule|New|1|AMSI 05-R11 M1||Insert|20051227|4.82||||||||AMSI 05-R11 M1_20051227
RateSchedule|New|1|AMSI4R29||Insert|20051227|7.37875||||||||AMSI4R29_20051227
RateSchedule|New|1|AMT031M6||Insert|20051227|7.37875||||||||AMT031M6_20051227
RateSchedule|New|1|ARC2BC6B||Insert|20051227|6.77875||||||||ARC2BC6B_20051227
RateSchedule|New|1|ARSI 04-W10 M7||Insert|20051227|6.27875||||||||ARSI 04-W10 M7_20051227
RateSchedule|New|1|ARSI 04-W10 M8||Insert|20051227|7.87875||||||||ARSI 04-W10 M8_20051227
RateSchedule|New|1|ARSI 2003-W7 M1||Insert|20051227|5.06875||||||||ARSI 2003-W7 M1_20051227
RateSchedule|New|1|ARSI3W33||Insert|20051227|6.64875||||||||ARSI3W33_20051227
