"z1Cut","z2Cut","z3Cut","zStitched","z1Long","z2Long","z3Long"
"2004-08-17 00:00:00",18600,18300,16200,NA,18600,18300,16200
"2004-08-18 00:00:00",19200,18900,16800,NA,19200,18900,16800
"2004-08-19 00:00:00",21450,21150,19050,NA,21450,21150,19050
"2004-08-20 00:00:00",22050,21750,19650,NA,22050,21750,19650
"2004-08-23 00:00:00",25050,24750,22650,NA,25050,24750,22650
"2004-08-24 00:00:00",30300,30000,27900,NA,30300,30000,27900
"2004-08-25 00:00:00",33600,33300,31200,NA,33600,33300,31200
"2004-08-26 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-08-27 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-08-30 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-08-31 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-01 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-02 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-03 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-07 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-08 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-09 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-10 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-13 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-14 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-15 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-16 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-17 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-20 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-21 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-22 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-23 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-24 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-27 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-28 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-29 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-09-30 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-01 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-04 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-05 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-06 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-07 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-08 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-12 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-13 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-14 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-15 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-18 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-19 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-20 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-21 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-22 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-25 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-26 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-27 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-28 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-29 00:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-10-31 23:00:00",33600,33300,30900,NA,33600,33300,30900
"2004-11-01 23:00:00",28500,33300,30900,NA,28500,33300,30900
"2004-11-02 23:00:00",22650,27450,30900,NA,22650,27450,30900
"2004-11-03 23:00:00",25500,30300,33750,NA,25500,30300,33750
"2004-11-04 23:00:00",15150,19950,23400,NA,15150,19950,23400
"2004-11-08 00:00:00",23850,28650,32100,NA,23850,28650,32100
"2004-11-09 00:00:00",28200,33000,36450,NA,28200,33000,36450
"2004-11-10 00:00:00",31950,36750,40200,NA,31950,36750,40200
"2004-11-12 00:00:00",35700,40500,43950,NA,35700,40500,43950
"2004-11-15 00:00:00",35550,40350,43800,NA,35550,40350,43800
"2004-11-16 00:00:00",41400,46200,49650,NA,41400,46200,49650
"2004-11-17 00:00:00",35100,39900,43350,NA,35100,39900,43350
"2004-11-18 00:00:00",33450,38250,41700,NA,33450,38250,41700
"2004-11-19 00:00:00",33750,38550,42000,NA,33750,38550,42000
"2004-11-22 00:00:00",37800,42600,46050,NA,37800,42600,46050
"2004-11-23 00:00:00",40050,44850,48300,NA,40050,44850,48300
"2004-11-24 00:00:00",39600,44400,47850,NA,39600,44400,47850
"2004-11-26 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-11-29 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-11-30 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-01 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-02 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-03 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-06 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-07 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-08 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-09 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-10 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-13 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-14 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-15 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-16 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-17 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-20 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-21 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-22 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-23 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-27 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-28 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-29 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-30 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2004-12-31 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-03 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-04 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-05 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-06 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-07 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-10 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-11 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-12 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-13 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-14 00:00:00",39600,47400,50850,NA,39600,47400,50850
"2005-01-18 00:00:00",39600,47400,50850,NA,39600,47400,50850
