,zScore,residual,sd,r2Adj,r2,alpha.pVal,beta.pVal,alpha,beta,slope,hedgeY,hedgeX,dailyTri,tri,alpha.factorRank,beta.factorRank
2005-09-23,-1.05912381,-0.017206072,0.016245572,0.70918919,0.741501502,0.000348218,0.001372275,-27.62797655,3.136440289,1.22E-05,1,-0.005510693,-0.042067707,-0.245372708,1,3
2005-09-26,-1.459985709,-0.02514291,0.01722134,0.747005378,0.775115892,0.000253573,0.000772817,-34.19838123,4.060455292,1.58E-05,1,-0.007087871,-0.037073263,-0.282445972,1,4
2005-09-27,-1.200044294,-0.023253413,0.019377129,0.720742406,0.751771027,0.000420619,0.001160752,-36.44253778,4.375825491,1.69E-05,1,-0.007607936,-0.007085924,-0.289531896,1,5
2005-09-28,-1.027554888,-0.021590641,0.021011666,0.694350017,0.728311126,0.000645356,0.001686022,-37.49835484,4.524021196,1.75E-05,1,-0.007868867,-0.00306642,-0.292598316,1,6
2005-09-29,-1.915952219,-0.057269846,0.029891062,0.355953455,0.427514182,0.017438447,0.04029923,-29.50874047,3.398583979,1.33E-05,1,-0.006004234,-0.095830451,-0.388428766,1,8
2005-09-30,-1.178337752,-0.039704692,0.033695511,-0.062054165,0.055951853,0.31190777,0.510558029,-14.8182112,1.330311211,5.12E-06,1,-0.002302448,-0.023069544,-0.41149831,1,9
2005-10-03,-0.445344532,-0.005933955,0.013324413,0.405674725,0.471710866,0.113926976,0.028244619,10.61813589,-2.250758491,-8.37E-06,1,0.003768745,0.0023574,-0.40914091,1,8
2005-10-04,-1.887153198,-0.025488781,0.013506472,0.358263188,0.429567278,0.159543221,0.039659068,9.233302274,-2.056665176,-7.86E-06,1,0.003535173,-0.064781597,-0.473922507,1,2
2005-10-05,-0.859497157,-0.012664211,0.014734442,-0.056411983,0.060967126,0.650319351,0.491615847,-2.127376065,-0.458345566,-1.77E-06,1,0.000797803,-0.036533451,-0.510455958,1,1
2005-10-06,1.343552441,0.016566159,0.012330117,0.365433997,0.43594133,0.570578046,0.037724641,1.679884871,-0.99446073,-3.91E-06,1,0.001758828,0.083405058,-0.4270509,1,1
2005-10-07,1.525289246,0.021365256,0.014007347,0.524812465,0.57761108,0.183474652,0.010737326,4.23117643,-1.353590092,-5.31E-06,1,0.002391355,0.016334247,-0.410716653,1,2
2005-10-11,0.374621447,0.005317731,0.014194944,0.646671662,0.685930366,0.078730733,0.003079791,5.001273434,-1.461984698,-5.88E-06,1,0.002647589,-0.030283062,-0.440999715,1,1
2005-10-12,0.754430591,0.011345856,0.015038966,0.741629691,0.770337503,0.023380588,0.000842623,6.292062267,-1.643654889,-6.76E-06,1,0.003040148,0.01893427,-0.422065446,1,1
2005-10-13,1.0300215,0.017049236,0.016552311,0.78017599,0.80460088,0.009529189,0.000434196,7.725449836,-1.845499079,-7.65E-06,1,0.003441304,0.026799991,-0.395265455,1,1
2005-10-14,0.997952482,0.017395134,0.017430824,0.76632058,0.79228496,0.008464406,0.000557767,9.034328283,-2.029995502,-8.24E-06,1,0.003708366,0.009715692,-0.385549763,1,4
2005-10-17,-0.514823817,-0.008665315,0.016831613,0.744234615,0.772652991,0.008632184,0.00080822,10.50723293,-2.238202239,-8.99E-06,1,0.004045609,-0.059095518,-0.444645281,1,5
2005-10-18,-1.624629158,-0.030879884,0.019007343,0.583776396,0.630023463,0.034132426,0.006121965,11.96158875,-2.444289992,-1.01E-05,1,0.004551185,-0.058765203,-0.503410484,1,3
2005-10-19,0.139777275,0.002660116,0.019031107,0.346572274,0.419175355,0.143437297,0.04298747,11.09980038,-2.322491101,-9.14E-06,1,0.004114374,0.082164583,-0.421245901,1,8
2005-10-20,-0.896274802,-0.014455671,0.016128615,0.122183512,0.219718678,0.564806941,0.17177426,3.55968312,-1.257076846,-5.17E-06,1,0.002327451,-0.061691514,-0.482937415,1,3
2005-10-21,-0.864923596,-0.014738865,0.017040655,0.029996493,0.137774661,0.778775954,0.290966458,1.846291167,-1.015164013,-4.15E-06,1,0.001868705,-0.00378728,-0.486724695,1,5
2005-10-24,0.187551157,0.003139885,0.016741487,0.110821124,0.209618777,0.61179822,0.183324481,3.0361171,-1.183393048,-4.67E-06,1,0.002100534,0.029434172,-0.457290523,1,10
2005-10-25,0.328488969,0.005547974,0.016889377,0.099744599,0.199772977,0.699707866,0.195300008,2.106997792,-1.052002846,-4.18E-06,1,0.001880925,0.007029842,-0.450260681,1,9
2005-10-26,0.490848725,0.008061814,0.016424233,0.006345133,0.116751229,0.979833529,0.333877753,0.138968837,-0.774063414,-3.10E-06,1,0.001397101,0.009734387,-0.440526294,1,7
2005-10-27,1.107821044,0.014539985,0.01312485,-0.074925373,0.044510779,0.560635528,0.558489838,-2.66394616,-0.378397704,-1.54E-06,1,0.000692647,0.001642032,-0.438884262,1,3
2005-10-28,1.203167569,0.013052671,0.01084859,-0.12201181,0.002656169,0.186288422,0.887559528,-4.854049986,-0.069219873,-2.76E-07,1,0.000124065,-0.005469156,-0.444353418,1,9
2005-10-31,0.314913758,0.00332795,0.010567814,-0.122607489,0.002126677,0.072217669,0.899335719,-5.702546922,0.050790702,2.01E-07,1,-9.06E-05,-0.015539261,-0.459892679,1,10
2005-11-01,0.746472543,0.007455125,0.009987139,-0.123282928,0.001526286,0.095865857,0.914669694,-5.045103198,-0.041736155,-1.66E-07,1,7.48E-05,0.010140417,-0.449752262,1,9
2005-11-02,1.07158115,0.010061484,0.009389381,-0.004541197,0.107074491,0.00782208,0.35604641,-7.393433776,0.290170291,1.15E-06,1,-0.000519368,0.023838029,-0.425914233,1,10
2005-11-03,1.040899383,0.010964119,0.010533313,0.15434528,0.248306916,0.00385229,0.142683712,-8.959339703,0.511332707,2.04E-06,1,-0.000917765,0.013143831,-0.412770402,1,10
2005-11-04,0.903064807,0.009974973,0.011045689,0.171083789,0.26318559,0.004522714,0.12941303,-9.402916275,0.574137492,2.30E-06,1,-0.001033255,0.001563671,-0.411206731,1,10
2005-11-07,0.016935433,0.000148431,0.008764527,0.282342513,0.362082234,0.000822782,0.065699241,-9.027486799,0.521489909,2.09E-06,1,-0.000938725,-0.018442654,-0.429649385,1,10
2005-11-08,0.053005297,0.00040104,0.007566038,0.288486647,0.367543687,0.000424246,0.063164614,-8.512196965,0.449052726,1.80E-06,1,-0.000810149,-0.00344994,-0.433099325,1,7
2005-11-09,0.499365798,0.003763547,0.007536653,0.242879845,0.327004307,0.000629256,0.084137063,-8.365625383,0.428522929,1.72E-06,1,-0.000772904,0.008383226,-0.424716099,1,9
2005-11-10,-0.304498363,-0.001462514,0.004803027,0.744950317,0.773289171,1.74E-05,0.000798959,-12.54269675,1.016543133,4.08E-06,1,-0.001837539,-0.00130964,-0.42602574,1,10
2005-11-14,1.498219684,0.008397339,0.005604878,0.810606432,0.831650162,1.35E-05,0.0002362,-16.05816345,1.51141596,6.11E-06,1,-0.002751246,0.034633082,-0.391392657,1,10
2005-11-15,2.077785349,0.018248168,0.008782509,0.641941283,0.681725585,0.00032441,0.003255577,-17.15132824,1.66560246,6.75E-06,1,-0.003037193,0.028935857,-0.3624568,1,8
2005-11-16,1.213125027,0.01168998,0.009636253,0.613917928,0.656815936,0.000880242,0.004462525,-22.17104239,2.371782624,9.67E-06,1,-0.004353013,-0.004214674,-0.366671474,1,9
2005-11-17,-0.250806777,-0.00240875,0.009604008,0.700175608,0.733489429,0.000264039,0.00155691,-21.98527645,2.345567166,9.68E-06,1,-0.004356083,-0.031005905,-0.39767738,1,10
2005-11-18,-0.998618872,-0.010982343,0.010997532,0.626617576,0.668104512,0.000484746,0.003878935,-18.33880692,1.832714087,7.53E-06,1,-0.003390036,-0.044570305,-0.442247685,1,10
2005-11-21,-0.91849687,-0.01123504,0.012231986,0.541653047,0.592580486,0.000841574,0.009207813,-15.50470729,1.434213791,5.87E-06,1,-0.002640395,-0.023837965,-0.46608565,1,10
2005-11-22,-1.389830795,-0.02075517,0.014933595,0.159850093,0.253200083,0.009947655,0.138188238,-10.38878141,0.715366788,2.89E-06,1,-0.001298263,-0.056988124,-0.523073774,1,10
2005-11-23,-0.813501733,-0.011769047,0.014467144,-0.098743673,0.023338958,0.049511231,0.673504535,-6.527318382,0.173246152,6.90E-07,1,-0.000310641,-0.010311462,-0.533385236,1,10
2005-11-25,-0.571040748,-0.00681471,0.011933842,0.009511164,0.119565479,0.252213116,0.327736835,-2.868787768,-0.339937133,-1.34E-06,1,0.000603411,-0.011359232,-0.544744468,1,10
2005-11-28,-1.379735839,-0.01211967,0.008784051,0.423092551,0.487193379,0.857697729,0.024793728,-0.333065029,-0.695429791,-2.77E-06,1,0.001246915,-0.015265588,-0.560010056,1,7
2005-11-29,-1.658098138,-0.017093909,0.010309347,0.440484931,0.502653272,0.635669343,0.021695636,1.108735088,-0.89772982,-3.57E-06,1,0.001606424,-0.018615064,-0.57862512,1,7
2005-11-30,-1.509734683,-0.018125342,0.012005647,0.296902325,0.375024289,0.602977241,0.059827285,1.738403174,-0.986174083,-3.97E-06,1,0.001784438,-0.006427123,-0.585052243,1,4
2005-12-01,-1.064506052,-0.013921419,0.01307782,0.296815937,0.3749475,0.317045752,0.059860772,5.035054022,-1.448326422,-5.66E-06,1,0.002547548,-0.003353624,-0.588405868,1,8
2005-12-02,-0.873797502,-0.011480053,0.013138116,0.129888091,0.226567192,0.566403874,0.16433924,3.400811641,-1.219689924,-4.76E-06,1,0.002141291,0.001355067,-0.5870508,1,8
2005-12-05,-0.943068075,-0.012164503,0.01289886,-0.051011672,0.065767403,0.967931747,0.474473837,-0.278088845,-0.704750558,-2.76E-06,1,0.001241355,-0.006395676,-0.593446476,1,6
2005-12-06,-0.98518972,-0.009567557,0.009711385,-0.122253879,0.002440996,0.417098725,0.892186844,-4.566787016,-0.104589982,-4.07E-07,1,0.00018337,-0.000424815,-0.593871291,1,6
2005-12-07,-0.839972938,-0.007714061,0.009183701,-0.123828621,0.001041226,0.273977231,0.929487123,-5.763874681,0.062766923,2.45E-07,1,-0.000110358,-0.003434209,-0.5973055,1,2
2005-12-08,-1.400539286,-0.012347016,0.008815901,-0.12496654,2.97E-05,0.287028722,0.988070517,-5.391603941,0.010213768,3.98E-08,1,-1.79E-05,-0.01717774,-0.61448324,1,2
2005-12-09,-1.901158811,-0.017213557,0.009054245,-0.00664121,0.105207814,0.980125622,0.360522089,0.144873661,-0.765878893,-2.97E-06,1,0.001335965,-0.021895027,-0.636378267,1,6
2005-12-12,-2.049011191,-0.024469292,0.011942,-0.055714859,0.061586792,0.99015018,0.489350988,0.095299204,-0.759513125,-2.93E-06,1,0.001317444,-0.024188163,-0.66056643,1,6
2005-12-13,-1.677159004,-0.026703831,0.015922063,0.122862347,0.220322086,0.389177982,0.171106612,8.185512498,-1.893374599,-7.15E-06,1,0.003216996,-0.026896149,-0.687462579,1,10
2005-12-14,-0.681454012,-0.011502957,0.016880019,0.238039944,0.322702172,0.191590766,0.086677827,14.47627502,-2.774634457,-1.03E-05,1,0.004614527,0.010652711,-0.676809868,1,10
2005-12-15,-0.507729464,-0.008029815,0.015815144,0.437453925,0.499959044,0.059132711,0.022211824,18.65213673,-3.359815538,-1.24E-05,1,0.005580015,-0.019753137,-0.696563006,1,9
2005-12-16,-0.98231277,-0.013824122,0.014073035,0.580591759,0.627192675,0.018542656,0.006322016,21.79494005,-3.800478741,-1.41E-05,1,0.00635502,-0.027702665,-0.724265671,1,7
2005-12-19,-1.914540937,-0.033478551,0.017486464,0.352056686,0.424050387,0.104069881,0.041398523,16.53963778,-3.065473747,-1.16E-05,1,0.005229192,-0.055259802,-0.779525473,1,4
2005-12-20,-1.363932731,-0.021435644,0.015716057,0.363240724,0.433991755,0.109291486,0.038307892,14.29658406,-2.752192725,-1.04E-05,1,0.004667912,0.013182687,-0.766342786,1,4
2005-12-21,-0.895872072,-0.012540663,0.013998274,0.246745743,0.330440661,0.239085946,0.082154099,9.54131918,-2.086889384,-7.76E-06,1,0.003491222,0.003334024,-0.763008762,1,6
2005-12-22,-0.895956792,-0.010950052,0.01222163,0.080142605,0.182348983,0.564232612,0.218393901,4.396032409,-1.366968285,-5.01E-06,1,0.002254558,0.001197032,-0.76181173,1,8
2005-12-23,-1.066052181,-0.009582912,0.008989159,-0.032639681,0.082098061,0.924333719,0.422193058,-0.557838069,-0.673957574,-2.46E-06,1,0.001108436,-0.004870462,-0.766682192,1,8
2005-12-27,-1.013048805,-0.006071932,0.005993721,0.040598228,0.147198425,0.024154831,0.27374419,-9.326886657,0.553153675,2.03E-06,1,-0.000913245,-0.019666156,-0.786348348,1,1
2005-12-28,-0.294894351,-0.001655042,0.005612323,0.078271138,0.180685456,0.013344602,0.220735541,-9.270484981,0.545140489,2.00E-06,1,-0.000898782,0.006388296,-0.779960052,1,2
2005-12-29,0.233961512,0.001296669,0.005542231,-0.027936697,0.086278492,0.025920077,0.410087638,-7.891849325,0.352082232,1.29E-06,1,-0.000582014,0.00856643,-0.771393622,1,1
2005-12-30,0.1577092,0.000803879,0.005097223,-0.124298097,0.000623913,0.045228074,0.945394138,-5.543695035,0.023152538,8.56E-08,1,-3.85E-05,-0.000330054,-0.771723675,1,1
2006-01-03,-1.292948513,-0.006789187,0.005250934,0.048856234,0.154538874,0.308599751,0.261087243,-2.547153809,-0.396818978,-1.44E-06,1,0.000646713,-0.025577095,-0.79730077,1,10
2006-01-04,-1.435022436,-0.009513725,0.00662967,0.291395993,0.370129772,0.965144735,0.06199357,0.114294737,-0.769790046,-2.76E-06,1,0.001241796,-0.015967854,-0.813268624,1,10
2006-01-05,-0.851419675,-0.005115715,0.006008453,0.448981139,0.510205457,0.755105109,0.020299846,0.677995352,-0.848958638,-3.04E-06,1,0.001366302,0.003848357,-0.809420267,1,10
2006-01-06,0.251849453,0.001147405,0.004555917,0.687267602,0.722015646,0.836912731,0.00185391,0.263626635,-0.791083117,-2.78E-06,1,0.001251267,0.00719413,-0.802226138,1,10
2006-01-09,0.287367936,0.00111083,0.003865531,0.819991358,0.839992318,0.82680703,0.000192003,0.194805017,-0.781533482,-2.73E-06,1,0.00122759,-0.003962583,-0.80618872,1,10
2006-01-10,1.22333079,0.00429797,0.003513334,0.853921433,0.870152385,0.694428436,8.21E-05,-0.284102141,-0.714539202,-2.50E-06,1,0.001124102,0.008860787,-0.797327933,1,9
2006-01-11,1.168627959,0.00451909,0.003867005,0.826561495,0.84583244,0.4295318,0.000165023,-0.601595931,-0.670012147,-2.33E-06,1,0.001049437,0.001437956,-0.795889977,1,10
2006-01-12,1.788134547,0.009147943,0.005115914,0.651057975,0.689829311,0.256049599,0.002923442,-1.212263825,-0.584511385,-2.06E-06,1,0.000926544,0.012770483,-0.783119494,1,7
2006-01-13,1.888201944,0.013169678,0.006974719,0.250281244,0.333583328,0.162338773,0.080376018,-2.344558654,-0.426083394,-1.50E-06,1,0.000675564,0.00500825,-0.778111244,1,7
2006-01-17,2.066197352,0.020699054,0.010017946,-0.117501017,0.006665763,0.245223204,0.822589213,-4.551373686,-0.117492826,-4.17E-07,1,0.000187583,0.018328286,-0.759782959,1,4
2006-01-18,1.260453032,0.014484142,0.011491219,-0.089044472,0.03196047,0.582167335,0.621190805,-2.842672571,-0.355991105,-1.27E-06,1,0.000572399,-0.00848878,-0.768271739,1,3
2006-01-19,0.452526989,0.004788065,0.010580729,0.037023998,0.144021331,0.878878231,0.279423997,0.845532421,-0.870950793,-3.09E-06,1,0.001392471,-0.018324866,-0.786596604,1,4
2006-01-20,-0.731387003,-0.006237016,0.008527655,0.471015054,0.529791159,0.293943054,0.01701233,3.21973092,-1.202413157,-4.46E-06,1,0.002005201,-0.011213977,-0.797810581,1,1
2006-01-23,-0.544557169,-0.004278623,0.007857068,0.538237056,0.58954405,0.393197748,0.009503237,1.953461977,-1.025407906,-3.78E-06,1,0.001699426,0.002723374,-0.795087207,1,2
2006-01-24,-1.088900656,-0.008075864,0.00741653,0.428765643,0.492236127,0.977658312,0.02374643,0.056428276,-0.760244325,-2.78E-06,1,0.001250581,-0.016991109,-0.812078316,1,3
2006-01-25,-1.142203604,-0.008414307,0.007366731,0.228684066,0.314385837,0.382416128,0.09177843,-1.751487402,-0.507500274,-1.86E-06,1,0.000835124,-0.003891702,-0.815970018,1,3
2006-01-26,-1.323141955,-0.00903269,0.006826698,-0.039273723,0.076201135,0.104289764,0.440098802,-3.727636101,-0.231130076,-8.36E-07,1,0.000376167,-0.004351029,-0.820321046,1,5
2006-01-27,-2.014810552,-0.021300454,0.010571939,0.004660758,0.115254007,0.537217792,0.337199199,-2.083195332,-0.461376655,-1.65E-06,1,0.000741143,-0.033843383,-0.854164429,1,8
2006-01-30,-1.488095982,-0.019382114,0.013024774,0.179080279,0.270293581,0.691124298,0.123477906,1.694705651,-0.99017065,-3.50E-06,1,0.001575947,-0.01364789,-0.867812319,1,10
2006-01-31,-1.551666977,-0.019884325,0.012814815,0.397114716,0.46410197,0.219310217,0.030077621,5.528487475,-1.527018857,-5.40E-06,1,0.002432214,-0.01612357,-0.883935889,1,7
2006-02-01,-1.270612151,-0.015277422,0.012023671,0.563923791,0.612376703,0.066339856,0.007453999,8.012905823,-1.875043999,-6.56E-06,1,0.002954078,-0.000729609,-0.884665498,1,7
2006-02-02,-2.237578871,-0.026397072,0.011797158,0.63295228,0.67373536,0.026854789,0.003610955,10.74376302,-2.257808646,-8.07E-06,1,0.003633478,-0.044777106,-0.929442604,1,5
2006-02-03,-1.619134906,-0.024801785,0.015317924,0.257392779,0.339904692,0.336622808,0.076899481,5.481062193,-1.522273071,-5.49E-06,1,0.002469568,-0.01880891,-0.948251514,1,2
2006-02-06,-0.664800743,-0.009475285,0.01425282,0.069274839,0.172688746,0.826449282,0.232349591,1.14928761,-0.916870363,-3.27E-06,1,0.001473436,0.019390808,-0.928860706,1,3
2006-02-07,0.09339336,0.001160265,0.012423424,0.076776767,0.179357127,0.880834908,0.222623408,-0.566603114,-0.677155882,-2.44E-06,1,0.001099127,0.006340461,-0.922520244,1,1
2006-02-08,0.263250932,0.002689622,0.010216951,0.028757705,0.136673516,0.52916335,0.293054518,-1.995358362,-0.477557465,-1.69E-06,1,0.00076176,-0.003520026,-0.92604027,1,4
2006-02-09,0.765458271,0.005396803,0.007050421,0.263212101,0.345077423,0.552540748,0.074151368,-1.25483659,-0.581382772,-2.06E-06,1,0.000928488,0.001604205,-0.924436065,1,2
2006-02-10,1.57517318,0.011607758,0.007369195,0.383852175,0.452313044,0.832258806,0.033107678,0.503401936,-0.827360687,-2.93E-06,1,0.001317165,0.00938541,-0.915050655,1,6
2006-02-13,1.400303341,0.011232255,0.008021301,0.4506622,0.511699733,0.32121628,0.020032414,3.110760881,-1.192190291,-4.25E-06,1,0.001913302,0.003832722,-0.911217934,1,2
2006-02-14,1.32246021,0.01245426,0.009417493,0.20085587,0.289649663,0.723816681,0.108533743,1.374059158,-0.948925958,-3.32E-06,1,0.001494273,0.00783742,-0.903380514,1,9
2006-02-15,-0.094657639,-0.000867206,0.009161499,0.047854316,0.153648281,0.866913284,0.262589254,-0.67862433,-0.66151231,-2.31E-06,1,0.001038389,-0.020252735,-0.923633249,1,10
2006-02-16,-0.51238322,-0.004055091,0.007914176,0.315326315,0.391401169,0.989519352,0.053035274,0.032485654,-0.760905801,-2.62E-06,1,0.001179136,-0.007918506,-0.931551755,1,10
2006-02-17,-1.063202196,-0.007050179,0.00663108,0.654503269,0.692891794,0.267633916,0.002805,2.106805617,-1.051066683,-3.62E-06,1,0.001628163,-0.017643151,-0.949194906,1,9
2006-02-21,-1.312447211,-0.008876454,0.006763285,0.728877693,0.759002393,0.089740853,0.001027521,3.377646061,-1.228859191,-4.25E-06,1,0.001913311,-0.007242432,-0.956437337,1,8
2006-02-22,-1.358233847,-0.01008694,0.007426512,0.79901532,0.821346951,0.010023638,0.000301005,6.695895488,-1.692959833,-5.72E-06,1,0.002574769,-0.019676045,-0.976113383,1,10
2006-02-23,-2.267997632,-0.033324889,0.014693529,0.613193952,0.656172402,0.033368456,0.004497736,10.35773365,-2.205308406,-7.48E-06,1,0.003364929,-0.049428928,-1.025542311,1,8
2006-02-24,-1.47764853,-0.025507519,0.017262237,0.601911952,0.646143957,0.023949336,0.005074916,14.46042113,-2.778956138,-9.33E-06,1,0.004198736,0.004587272,-1.020955039,1,9
2006-02-27,-0.844677244,-0.015468269,0.018312639,0.600993016,0.645327126,0.019867429,0.005124348,17.23400653,-3.166692628,-1.04E-05,1,0.004696896,-0.005568574,-1.026523613,1,10
2006-02-28,-1.646104351,-0.036174882,0.021976056,0.29995003,0.37773336,0.123485429,0.058655918,19.41533368,-3.471736577,-1.19E-05,1,0.005371629,-0.035792654,-1.062316268,1,3
2006-03-01,-0.551817295,-0.011984175,0.02171765,0.124782674,0.222029044,0.298458194,0.169231215,15.17583909,-2.880016627,-9.54E-06,1,0.004291725,0.040597781,-1.021718486,1,8
2006-03-02,-0.510442456,-0.010569689,0.020706915,-0.042760725,0.073101578,0.670048346,0.449930924,6.846659446,-1.717340943,-5.71E-06,1,0.002569151,0.004145872,-1.017572614,1,5
2006-03-03,-0.396771656,-0.006815084,0.017176338,0.016930094,0.126160083,0.534155791,0.313847981,8.336433833,-1.925974524,-6.40E-06,1,0.002881082,-0.012937447,-1.030510061,1,3
2006-03-06,-0.795756929,-0.011721443,0.014729929,-0.086401709,0.034309592,0.927152006,0.608430658,-0.82091819,-0.647830442,-2.17E-06,1,0.000974927,-0.031291916,-1.061801977,1,1
2006-03-07,-0.237374961,-0.001975857,0.008323782,-0.07233123,0.046816685,0.085180714,0.548230484,-8.02599554,0.357849177,1.18E-06,1,-0.000533174,-0.006877463,-1.06867944,1,1
2006-03-08,-0.167112556,-0.000615734,0.003684547,-0.079568701,0.040383377,0.037759442,0.5777346,-4.431759558,-0.144493161,-4.78E-07,1,0.000215172,0.002836523,-1.065842917,1,3
2006-03-09,-1.181614456,-0.00509739,0.00431392,-0.103300252,0.019288665,0.008339166,0.701984585,-6.170342687,0.098309567,3.26E-07,1,-0.000146792,-0.014634784,-1.080477702,1,1
2006-03-10,-2.036156506,-0.013384366,0.006573348,-0.096144692,0.025649163,0.04253935,0.658512469,-6.754500411,0.179747415,5.92E-07,1,-0.000266254,-0.020848712,-1.101326413,1,6
2006-03-13,-2.132155491,-0.02129162,0.00998596,-0.104468084,0.018250592,0.180043148,0.709814836,-7.417099257,0.272107578,8.93E-07,1,-0.000401805,-0.017599136,-1.11892555,1,7
2006-03-14,-1.582404809,-0.022931293,0.01449142,0.078894532,0.181239584,0.718457381,0.219952751,2.136363845,-1.063376171,-3.40E-06,1,0.001528314,-0.03788229,-1.15680784,1,10
2006-03-15,-0.933435466,-0.014046203,0.015047856,0.513198143,0.567287238,0.070276965,0.011903989,9.941094003,-2.154361705,-6.68E-06,1,0.003007537,-0.019773102,-1.176580942,1,10
2006-03-16,-1.139443764,-0.015667722,0.013750325,0.774192502,0.799282224,0.003299493,0.000484675,14.96771063,-2.85723702,-8.67E-06,1,0.003903742,-0.028795613,-1.205376555,1,10
2006-03-17,-0.88360211,-0.007646369,0.008653634,0.930564212,0.938279299,3.47E-05,4.07E-06,16.39837352,-3.057649335,-9.16E-06,1,0.004123184,-0.006814055,-1.21219061,1,10
2006-03-20,-2.025464499,-0.028217754,0.013931498,0.868708909,0.883296808,0.000322063,5.33E-05,18.60313485,-3.366040023,-1.01E-05,1,0.004534967,-0.046650228,-1.258840838,1,8
2006-03-21,-1.520901054,-0.025795931,0.016960953,0.802017237,0.824015322,0.001422244,0.000283064,19.34972382,-3.470645511,-1.06E-05,1,0.004785261,-0.002702413,-1.261543251,1,5
2006-03-22,0.725969456,0.012350885,0.017012954,0.747597156,0.775641916,0.004104801,0.000765413,17.05490049,-3.150394614,-9.42E-06,1,0.004239926,0.068545395,-1.192997856,1,7
2006-03-23,1.435915146,0.028375748,0.019761438,0.556733508,0.60598534,0.027464475,0.007988693,18.2043648,-3.310188561,-1.00E-05,1,0.004518916,0.037554556,-1.1554433,1,5
2006-03-24,1.672791612,0.042411685,0.025353837,0.200937714,0.289722412,0.219833295,0.10848076,15.48046775,-2.929681922,-8.90E-06,1,0.004003496,0.031059496,-1.124383803,1,5
2006-03-27,0.820225023,0.021846046,0.026634211,0.001274085,0.112243631,0.454928958,0.343995169,19.69317045,-3.516689395,-1.08E-05,1,0.00483993,-0.035363993,-1.159747797,1,3
2006-03-28,0.220266591,0.005882649,0.026706951,0.107527189,0.206690835,0.277973485,0.186809581,22.99846728,-3.977514164,-1.26E-05,1,0.005656375,-0.023591604,-1.183339401,1,1
2006-03-29,1.542831506,0.050275767,0.032586687,0.023284383,0.13180834,0.408031725,0.30247987,21.0626353,-3.706889308,-1.13E-05,1,0.005106019,0.079958155,-1.103381246,1,5
2006-03-30,1.072073898,0.037559872,0.035034779,0.004452569,0.11506895,0.439793457,0.3376124,21.65608018,-3.78882461,-1.18E-05,1,0.005300351,-0.01301058,-1.116391825,1,3
2006-03-31,0.154147039,0.005272573,0.034204825,-0.042278677,0.073530064,0.575234419,0.448553549,15.13007597,-2.878394168,-9.11E-06,1,0.004100449,-0.060108876,-1.176500701,1,2
2006-04-03,0.395673935,0.01057986,0.026738836,-0.1232736,0.001534578,0.889866933,0.914438937,-3.097973608,-0.335166923,-1.05E-06,1,0.000474662,0.011848409,-1.164652292,1,4
2006-04-04,0.813989517,0.014992233,0.018418214,-0.090420471,0.030737359,0.92020019,0.628058299,1.418987014,-0.964078798,-3.02E-06,1,0.001360393,0.016307347,-1.148344946,1,10
2006-04-05,-0.858754463,-0.01073352,0.012498939,-0.101378872,0.020996558,0.747669623,0.689599026,-2.447307022,-0.424466328,-1.33E-06,1,0.000598439,-0.036727008,-1.185071954,1,10
2006-04-06,-1.566005517,-0.023017656,0.014698324,0.048129795,0.153893151,0.626974335,0.262175367,3.959602707,-1.318036043,-4.11E-06,1,0.001851673,-0.034313908,-1.219385862,1,9
2006-04-07,-1.51458186,-0.027630064,0.018242701,-0.096973302,0.02491262,0.887989831,0.663204607,-1.337461787,-0.579905878,-1.84E-06,1,0.000828638,-0.024960867,-1.244346729,1,3
2006-04-10,-1.196284073,-0.024199824,0.020229162,-0.12347913,0.001351885,0.664891499,0.919678681,-4.464485144,-0.144091192,-4.55E-07,1,0.000204931,-0.000558593,-1.244905322,1,4
2006-04-11,-0.86212188,-0.019162339,0.022226949,-0.011533525,0.100859089,0.161563523,0.371216514,-14.26033398,1.221539642,3.82E-06,1,-0.001721073,-0.02513932,-1.270044642,1,1
2006-04-12,-0.702008246,-0.014802212,0.021085524,0.079986025,0.1822098,0.076733946,0.218588862,-16.07351978,1.473811707,4.58E-06,1,-0.002063236,-0.005174329,-1.275218971,1,2
2006-04-13,-0.577732446,-0.010243606,0.017730709,0.191713167,0.281522815,0.02932466,0.114599201,-16.63246357,1.551118318,4.80E-06,1,-0.002160777,0.002090093,-1.273128878,1,3
2006-04-17,0.236368806,0.003564188,0.015078926,0.335458595,0.409296529,0.008283914,0.046362115,-17.02787499,1.605943343,4.95E-06,1,-0.002226985,0.013147868,-1.25998101,1,1
2006-04-18,-1.842530666,-0.031449244,0.017068505,0.087922765,0.18926468,0.041202284,0.208921733,-12.62077245,0.990169443,3.05E-06,1,-0.001371366,-0.080652063,-1.340633074,1,8
2006-04-19,-1.788101411,-0.028428647,0.015898789,-0.123828432,0.001041394,0.30326275,0.92948145,-5.106799671,-0.059134834,-1.79E-07,1,8.05E-05,-0.025974789,-1.366607863,1,9
2006-04-20,-1.498770089,-0.02226274,0.014854006,0.254620593,0.337440528,0.47842691,0.078239007,3.229247783,-1.222943262,-3.62E-06,1,0.001631091,-0.022723694,-1.389331556,1,10
