,1,2,3,4,5,6,7,8,9,10,11,12,13
607,-2482,-18241.35925,-12011.20143,3237.662096,-7183.238186,-16672.01932,0,0,0,0,0,0,0
608,-2774,8531.437154,0,0,0,0,0,0,0,0,0,0,0
609,8531.437154,24693.7035,0,0,0,0,0,0,0,0,0,0,0
610,24693.7035,11161.32086,0,0,0,0,0,0,0,0,0,0,0
611,11161.32086,-32425.88062,13302.03648,1567.237962,20278.62109,-58492.30438,0,0,0,0,0,0,0
612,-2044,-8.987673797,6073.136771,-41236.70046,-19665.05968,0,0,0,0,0,0,0,0
613,-2628,15054.46311,-871.6565354,11063.13387,0,0,0,0,0,0,0,0,0
614,-3358,-53764.99249,0,0,0,0,0,0,0,0,0,0,0
615,-1460,-9907.108143,22148.78627,0,0,0,0,0,0,0,0,0,0
616,22148.78627,15044.67898,0,0,0,0,0,0,0,0,0,0,0
617,15044.67898,-18224.84448,493.1460414,19525.58452,0,0,0,0,0,0,0,0,0
618,19525.58452,-16800.78806,9005.948954,1656.974394,-13809.01008,9038.058621,-9151.179586,-7568.692495,-6989.376262,-9202.520305,2409.91916,0,0
619,-2482,5697.306853,4644.049673,0,0,0,0,0,0,0,0,0,0
620,4644.049673,15999.10224,0,0,0,0,0,0,0,0,0,0,0
621,15999.10224,5069.609974,1084.071904,2615.789849,-546.2209121,4350.176751,-3334.841222,-6709.138665,-11494.93268,9442.200027,7558.130761,0,0
622,-4380,16507.26076,19695.67285,0,0,0,0,0,0,0,0,0,0
623,19695.67285,-10370.5757,23433.67842,0,0,0,0,0,0,0,0,0,0
624,23433.67842,12451.74001,0,0,0,0,0,0,0,0,0,0,0
625,12451.74001,-24954.11339,24687.27945,0,0,0,0,0,0,0,0,0,0
626,24687.27945,-15777.41096,-3387.948188,-15994.61135,12748.04227,9279.061036,-3440.005829,10042.82459,17129.5378,13359.87637,0,0,0
627,13359.87637,-10327.16564,67.04163317,1927.661317,-68850.65761,0,0,0,0,0,0,0,0
628,-2774,18645.54642,-713.1348936,15168.42178,0,0,0,0,0,0,0,0,0
629,-2774,9672.906221,0,0,0,0,0,0,0,0,0,0,0
630,9672.906221,2392.228799,10730.99832,0,0,0,0,0,0,0,0,0,0
631,10730.99832,-18636.3911,24382.4505,0,0,0,0,0,0,0,0,0,0
632,24382.4505,8187.605673,-10202.95248,10724.91753,-6757.280007,12104.30048,0,0,0,0,0,0,0
633,12104.30048,15909.605,12483.95425,0,0,0,0,0,0,0,0,0,0
634,-2336,16309.55252,8676.109685,0,0,0,0,0,0,0,0,0,0
635,-2336,-14341.94614,12277.75187,-12131.90538,-6954.998446,-5898.095176,-5302.784964,2213.138617,8124.590888,0,0,0,0
636,8124.590888,5327.94688,16774.09455,-2800.803296,-4066.726974,-12608.45283,1470.218525,8368.494135,0,0,0,0,0
637,8368.494135,5725.265447,0,0,0,0,0,0,0,0,0,0,0
638,5725.265447,17859.27058,0,0,0,0,0,0,0,0,0,0,0
639,17859.27058,-58121.61541,11218.52706,0,0,0,0,0,0,0,0,0,0
640,11218.52706,-32935.87508,-19643.4841,71.72794374,9509.713879,0,0,0,0,0,0,0,0
641,9509.713879,14898.37233,-28878.13754,2231.839271,-18766.3768,-7403.475074,-92.23329052,7654.543199,0,0,0,0,0
642,7654.543199,-32157.55778,14571.87316,12565.30855,0,0,0,0,0,0,0,0,0
643,12565.30855,2529.660765,9516.915074,-23465.09324,6979.807959,15250.50692,0,0,0,0,0,0,0
644,15250.50692,21447.91995,0,0,0,0,0,0,0,0,0,0,0
645,21447.91995,11961.79387,0,0,0,0,0,0,0,0,0,0,0
646,11961.79387,11076.68802,-21640.80111,22563.27077,0,0,0,0,0,0,0,0,0
647,22563.27077,3018.074142,-6809.745821,11467.27911,0,0,0,0,0,0,0,0,0
648,11467.27911,20515.71447,-31655.26924,-5788.260322,22398.26506,-20902.47859,-12342.22687,-8040.079525,-10237.56434,-23577.68692,0,0,0
649,-2044,1072.758056,-1604.732736,4214.270778,-10523.61692,-3306.826574,-24489.81225,-21561.29064,0,0,0,0,0
650,-2628,6230.734273,11011.62604,0,0,0,0,0,0,0,0,0,0
651,11011.62604,-2676.435499,6105.377546,0,0,0,0,0,0,0,0,0,0
652,6105.377546,13219.24676,0,0,0,0,0,0,0,0,0,0,0
653,13219.24676,-12851.07599,-1361.107083,-15114.09108,-12601.63223,11381.00638,0,0,0,0,0,0,0
654,11381.00638,13816.47385,-72149.96317,21804.33255,0,0,0,0,0,0,0,0,0
655,21804.33255,15239.41891,0,0,0,0,0,0,0,0,0,0,0
656,15239.41891,-26993.96402,8212.050861,0,0,0,0,0,0,0,0,0,0
657,8212.050861,-22534.96918,13800.98379,0,0,0,0,0,0,0,0,0,0
658,13800.98379,7896.1249,0,0,0,0,0,0,0,0,0,0,0
659,7896.1249,-10101.82561,12311.20035,-8366.771276,17406.7149,0,0,0,0,0,0,0,0
660,17406.7149,12085.41702,-3902.952148,4374.37877,6585.956374,-34564.22613,-2304.298436,11740.40509,0,0,0,0,0
661,11740.40509,-14275.60677,6207.479694,7891.037764,0,0,0,0,0,0,0,0,0
662,7891.037764,-5688.660567,-410.7738492,-33447.1506,0,0,0,0,0,0,0,0,0
663,-2044,18391.23974,0,0,0,0,0,0,0,0,0,0,0
664,18391.23974,-20878.38554,14394.95238,0,0,0,0,0,0,0,0,0,0
665,14394.95238,-5905.751796,-17005.93468,10245.83215,18816.50557,21403.10159,-11018.29898,-1835.300679,-11561.61345,-45551.287,-28697.08895,0,0
666,-1752,-15993.70788,13951.70772,18356.5981,-17529.50361,-8211.121768,-8747.685237,14659.18579,0,0,0,0,0
667,14659.18579,-785.2588083,6577.430423,0,0,0,0,0,0,0,0,0,0
668,6577.430423,6103.307343,14211.14385,0,0,0,0,0,0,0,0,0,0
669,-2190,-27538.41081,8205.769974,-23858.11771,2936.422343,9925.676194,-28377.36075,0,0,0,0,0,0
670,-2482,1439.323357,-30380.00056,10948.54528,-24148.22539,-948.5624675,24182.00739,0,0,0,0,0,0
671,24182.00739,15115.09269,0,0,0,0,0,0,0,0,0,0,0
672,15115.09269,22923.2093,10383.65487,0,0,0,0,0,0,0,0,0,0
673,-2336,9088.279893,9823.334324,0,0,0,0,0,0,0,0,0,0
674,-4088,11771.68924,25957.95074,0,0,0,0,0,0,0,0,0,0
675,25957.95074,7784.330444,0,0,0,0,0,0,0,0,0,0,0
676,7784.330444,-6599.827908,17472.21565,0,0,0,0,0,0,0,0,0,0
677,17472.21565,16127.697,-4607.037258,4595.010274,-21952.78381,-30514.46155,13533.76365,0,0,0,0,0,0
678,13533.76365,8220.00379,-55755.57118,14559.37074,0,0,0,0,0,0,0,0,0
679,14559.37074,-8938.472845,4376.709926,5205.759358,13385.77532,0,0,0,0,0,0,0,0
680,13385.77532,20757.79812,0,0,0,0,0,0,0,0,0,0,0
681,20757.79812,19777.8598,0,0,0,0,0,0,0,0,0,0,0
682,19777.8598,8604.006977,3269.322733,13280.21288,0,0,0,0,0,0,0,0,0
683,13280.21288,-5580.957639,-10276.90482,8856.935428,0,0,0,0,0,0,0,0,0
684,8856.935428,-3762.137261,-17091.31804,-20455.11285,18341.25193,7914.296195,18038.90285,0,0,0,0,0,0
685,18038.90285,1560.259093,6188.880205,-13185.21119,-15008.42036,12870.68776,0,0,0,0,0,0,0
686,12870.68776,13626.30384,0,0,0,0,0,0,0,0,0,0,0
687,13626.30384,4138.826874,-4545.183017,-1985.873169,-2970.245932,10005.79692,0,0,0,0,0,0,0
688,10005.79692,2820.608698,10778.71878,0,0,0,0,0,0,0,0,0,0
689,10778.71878,9520.838928,0,0,0,0,0,0,0,0,0,0,0
690,9520.838928,-12185.89357,-15475.77914,-9223.07351,13957.695,-33589.74837,0,0,0,0,0,0,0
691,-3066,2653.692395,9365.511832,0,0,0,0,0,0,0,0,0,0
692,9365.511832,-13726.55877,19177.85948,-3527.271709,-22997.97733,-4595.193408,-1955.7839,6709.830308,-13798.45436,-9942.018258,-12406.30018,0,0
693,-3942,8712.658252,-37729.98283,-13428.34234,-47463.71639,0,0,0,0,0,0,0,0
694,-3358,30175.41978,6219.324159,12823.97455,9638.907784,0,0,0,0,0,0,0,0
695,-2920,-6023.811671,21438.03074,21031.0624,0,0,0,0,0,0,0,0,0
696,-2774,-3041.682213,15703.23315,0,0,0,0,0,0,0,0,0,0
697,15703.23315,16005.1642,15224.28099,10776.89497,0,0,0,0,0,0,0,0,0
698,10776.89497,8946.855957,0,0,0,0,0,0,0,0,0,0,0
699,8946.855957,14910.94115,0,0,0,0,0,0,0,0,0,0,0
700,14910.94115,-5319.28179,12633.16116,0,0,0,0,0,0,0,0,0,0
701,12633.16116,-6159.068233,-649.2387179,12747.12577,0,0,0,0,0,0,0,0,0
702,12747.12577,-18632.66741,3505.602507,-29231.70638,-12560.39176,0,0,0,0,0,0,0,0
703,-2482,21850.52002,0,0,0,0,0,0,0,0,0,0,0
704,21850.52002,8219.547163,13897.14862,-9009.661664,13042.58018,0,0,0,0,0,0,0,0
705,13042.58018,-11070.66497,18053.82209,0,0,0,0,0,0,0,0,0,0
706,18053.82209,-43796.87157,-57310.76212,0,0,0,0,0,0,0,0,0,0
707,-3358,-30037.81125,-78.0224036,11290.72619,32700.56306,0,0,0,0,0,0,0,0
708,-3358,-8808.492764,14021.27764,-19036.34107,-15917.15835,-8842.708305,1245.66628,112.250102,-54035.03227,0,0,0,0
709,-3358,26800.34192,-10094.88312,-13958.12771,15242.51324,0,0,0,0,0,0,0,0
710,15242.51324,9079.049601,-24312.25683,5526.5868,1721.002504,-43432.58426,-16233.93478,0,0,0,0,0,0
711,-3066,-24511.7811,4295.659646,0,0,0,0,0,0,0,0,0,0
712,4295.659646,-6859.087484,10351.73364,8795.39971,14849.85087,0,0,0,0,0,0,0,0
713,14849.85087,-17807.94279,15639.08456,0,0,0,0,0,0,0,0,0,0
714,15639.08456,-4795.52646,12754.35051,-6814.782402,1579.012571,22284.76245,-6261.022376,-9808.821664,-30440.25965,12819.94337,-5916.083596,0,0
