Date,fncl_4.5_1n_spread_duration:jpmorgan,fncl_5.0_1n_spread_duration:jpmorgan,fncl_5.5_1n_spread_duration:jpmorgan,fncl_6.0_1n_spread_duration:jpmorgan,fncl_6.5_1n_spread_duration:jpmorgan,fncl_7.0_1n_spread_duration:jpmorgan,fncl_7.5_1n_spread_duration:jpmorgan,fncl_8.0_1n_spread_duration:jpmorgan,fncl_8.5_1n_spread_duration:jpmorgan
2005-10-31 15:00:00,5.35703,5.18455,4.71828,4.01277,3.11784,2.95717,2.71896,2.36212,2.32683
2005-11-01 15:00:00,5.37963,5.25904,4.7772,4.31663,3.43771,2.98204,2.71806,2.35921,2.32263
2005-11-02 15:00:00,5.42514,5.31213,4.84112,4.38586,3.50303,3.03157,2.75642,2.38794,2.34316
2005-11-03 15:00:00,5.46314,5.35685,4.89741,4.4539,3.5744,3.088,2.80123,2.424,2.369
2005-11-04 15:00:00,5.49086,5.38731,4.92933,4.48728,3.60627,3.11396,2.82221,2.44022,2.3812
2005-11-07 15:00:00,5.46712,5.36055,4.90047,4.46026,3.58455,3.09634,2.80864,2.43015,2.37399
2005-11-08 15:00:00,5.35233,5.2314,4.75832,4.32062,3.51646,3.0536,2.78128,2.41389,2.36248
2005-11-09 15:00:00,5.38382,5.27251,4.81226,4.3838,3.57796,3.10744,2.82267,2.44893,2.38837
2005-11-10 15:00:00,5.3037,5.18304,4.713,4.28598,3.49209,3.03945,2.77039,2.40902,2.36063
2005-11-14 15:00:00,5.35887,5.2444,4.78171,4.35807,3.56012,3.09544,2.81473,2.44481,2.38615
2005-11-15 15:00:00,5.31594,5.19773,4.73176,4.30951,3.51863,3.06414,2.79037,2.42637,2.37293
2005-11-16 15:00:00,5.25751,5.13155,4.6566,4.22921,3.44455,3.00834,2.74756,2.39291,2.34953
2005-11-17 15:00:00,5.23503,5.1036,4.62235,4.18753,3.40357,2.97665,2.72266,2.37308,2.33557
2005-11-18 15:00:00,5.28243,5.1539,4.67505,4.23753,3.4426,3.00598,2.74415,2.38853,2.34611
2005-11-21 15:00:00,5.22804,5.09335,4.60658,4.16615,3.37629,2.95248,2.7009,2.35618,2.32318
2005-11-22 15:00:00,5.19119,5.0492,4.55174,4.10083,3.31407,2.90206,2.65998,2.32301,2.30045
2005-11-23 15:00:00,5.23764,5.10052,4.60786,4.15955,3.36609,2.93975,2.68705,2.34275,2.31506
2005-11-25 15:00:00,4.99536,4.90243,4.42461,3.99284,3.28788,2.91149,2.66527,2.32614,2.30137
2005-11-28 15:00:00,4.9592,4.86303,4.38684,3.96233,3.26588,2.8958,2.65389,2.31832,2.29593
2005-11-29 15:00:00,5.23247,5.09945,4.61784,4.18409,3.39746,2.96709,2.70725,2.35937,2.32565
2005-11-30 15:00:00,5.25813,5.13092,4.65656,4.22661,3.43918,2.99718,2.73114,2.37804,2.33811
2005-12-01 15:00:00,5.29149,5.19579,4.72763,4.30406,3.48491,3.02825,2.75072,2.38799,2.33962
2005-12-02 15:00:00,5.3039,5.20595,4.73378,4.30275,3.47706,3.0164,2.73906,2.37681,2.33029
2005-12-05 15:00:00,5.32394,5.23025,4.76495,4.34058,3.51272,3.04408,2.76056,2.39359,2.34172
2005-12-06 15:00:00,5.25108,5.14755,4.67104,4.23993,3.42218,2.97526,2.70552,2.35056,2.31177
2005-12-07 15:00:00,5.26862,5.16735,4.69323,4.26425,3.44345,2.99015,2.7158,2.35883,2.31835
2005-12-08 15:00:00,5.18256,5.06771,4.57895,4.13785,3.36341,2.93591,2.67974,2.3354,2.3037
2005-12-09 15:00:00,5.24274,5.13636,4.65973,4.22768,3.44708,3.00297,2.73021,2.37452,2.33039
2005-12-12 15:00:00,5.25406,5.15024,4.67515,4.24499,3.46223,3.01395,2.73928,2.38155,2.33522
2005-12-13 15:00:00,5.23117,5.12271,4.64089,4.20593,3.42283,2.98347,2.71379,2.36141,2.32101
2005-12-14 15:00:00,5.13897,5.02053,4.52861,4.08979,3.3195,2.90501,2.65484,2.31724,2.28907
2005-12-15 15:00:00,5.16245,5.04591,4.55233,4.10971,3.33414,2.91236,2.65906,2.31885,2.28785
2005-12-16 15:00:00,5.12639,5.00616,4.50985,4.06585,3.29494,2.88398,2.63777,2.30246,2.2767
2005-12-19 15:00:00,5.11787,4.99767,4.50023,4.05512,3.28803,2.88101,2.63605,2.30312,2.2767
2005-12-20 15:00:00,5.13866,5.0219,4.5296,4.08374,3.30871,2.89342,2.64369,2.30677,2.27819
2005-12-21 15:00:00,5.14914,5.03362,4.54543,4.10271,3.32669,2.90723,2.6538,2.31426,2.28321
2005-12-22 15:00:00,5.10031,4.98046,4.48536,4.03788,3.26892,2.86318,2.62021,2.28879,2.26564
2005-12-23 15:00:00,4.85008,4.79624,4.30799,3.87227,3.17389,2.82198,2.59005,2.26538,2.24771
2005-12-27 15:00:00,4.98453,4.85486,4.34543,3.89164,3.14719,2.77515,2.55628,2.2414,2.2334
2005-12-28 15:00:00,5.04406,4.91808,4.41443,3.96248,3.20643,2.81826,2.58758,2.26436,2.24864
2005-12-29 15:00:00,5.04138,4.91671,4.41371,3.96261,3.20868,2.81901,2.5873,2.26427,2.24883
2005-12-30 15:00:00,5.07655,4.95502,4.45424,4.00387,3.24399,2.8446,2.60574,2.27611,2.25517
2006-01-03 15:00:00,5.31888,4.97672,4.46921,3.94291,3.18588,2.80164,2.56802,2.24403,2.23284
2006-01-04 15:00:00,5.28653,4.93832,4.42072,3.8815,3.13218,2.76024,2.53518,2.21825,2.21469
2006-01-05 15:00:00,5.27672,4.92346,4.39923,3.85501,3.10995,2.74108,2.5201,2.20653,2.20613
2006-01-06 15:00:00,5.25891,4.90502,4.38548,3.84118,3.09418,2.73307,2.51113,2.19329,2.20092
2006-01-09 15:00:00,5.20276,4.84,4.312,3.76089,3.05112,2.70091,2.49518,2.17929,2.19016
2006-01-10 15:00:00,5.26214,4.91303,4.39992,3.86196,3.13778,2.76053,2.5387,2.21081,2.2111
2006-01-11 15:00:00,5.2888,4.94477,4.43417,3.89821,3.16835,2.78095,2.55274,2.21974,2.21622
2006-01-12 15:00:00,5.21002,4.85688,4.33774,3.79563,3.08409,2.72506,2.51281,2.191,2.19766
2006-01-13 15:00:00,5.12032,4.75459,4.22372,3.676,2.99001,2.65941,2.46581,2.15755,2.17574
2006-01-17 15:00:00,5.11019,4.74439,4.21241,3.66374,2.98057,2.65013,2.45843,2.15246,2.17229
2006-01-18 15:00:00,5.12633,4.76096,4.2287,3.67948,2.99409,2.65623,2.46378,2.15576,2.17434
2006-01-19 15:00:00,5.17548,4.81495,4.28772,3.74033,3.03949,2.68688,2.48729,2.17253,2.18497
2006-01-20 15:00:00,5.11662,4.75168,4.2189,3.67045,2.98547,2.65155,2.46387,2.15435,2.17322
2006-01-23 15:00:00,5.12127,4.7565,4.22436,3.67704,2.9913,2.65471,2.46517,2.15576,2.17443
2006-01-24 15:00:00,5.16766,4.80791,4.28178,3.73799,3.03745,2.68644,2.48838,2.17225,2.18544
2006-01-25 15:00:00,5.2634,4.92201,4.41613,3.89093,3.16718,2.78151,2.55952,2.22586,2.2234
2006-01-26 15:00:00,5.33049,4.99858,4.4985,3.97422,3.23335,2.83084,2.59595,2.25348,2.24187
2006-01-27 15:00:00,5.29478,4.9591,4.45727,3.93264,3.19756,2.80546,2.57568,2.23859,2.23123
2006-01-30 15:00:00,5.31855,4.98668,4.48748,3.96646,3.22536,2.82558,2.59241,2.2515,2.24028
2006-01-31 15:00:00,5.31227,4.98091,4.48435,3.96588,3.2242,2.82501,2.58956,2.24849,2.23953
2006-02-01 15:00:00,5.35446,5.07737,4.57839,3.93683,3.26876,2.85101,2.6066,2.25288,2.24392
2006-02-02 15:00:00,5.34085,5.06359,4.56419,3.9243,3.25948,2.8446,2.60277,2.25062,2.24242
2006-02-03 15:00:00,5.30524,5.02637,4.52799,3.88929,3.23379,2.82415,2.5889,2.24052,2.23524
2006-02-06 15:00:00,5.29088,5.01093,4.51412,3.87838,3.22472,2.81926,2.58669,2.23948,2.23431
2006-02-07 15:00:00,5.3158,5.03608,4.53852,3.89921,3.23841,2.83006,2.59502,2.24571,2.23907
2006-02-08 15:00:00,5.28347,5.0013,4.5076,3.87856,3.25863,2.84823,2.614,2.26238,2.2484
2006-02-09 15:00:00,5.25114,4.96573,4.46814,3.83553,3.22437,2.81919,2.59656,2.24699,2.23776
2006-02-10 15:00:00,5.29936,5.01882,4.52477,3.89452,3.27271,2.84903,2.62105,2.26475,2.24896
2006-02-13 15:00:00,5.27152,4.99634,4.5067,3.88288,3.2587,2.80125,2.57732,2.22129,2.21778
2006-02-14 15:00:00,5.35878,5.08367,4.59267,3.96489,3.32843,2.8892,2.65187,2.28762,2.26455
2006-02-15 15:00:00,5.35391,5.07641,4.58243,3.94821,3.31146,2.87361,2.63818,2.276,2.25531
2006-02-16 15:00:00,5.34828,5.06774,4.56741,3.92316,3.28666,2.85192,2.61971,2.26031,2.24355
2006-02-17 15:00:00,5.26781,4.97634,4.46259,3.80486,3.19277,2.78459,2.56727,2.22111,2.21582
2006-02-21 15:00:00,5.28541,4.99865,4.48942,3.8395,3.22239,2.80735,2.58449,2.23414,2.22441
2006-02-22 15:00:00,5.24364,4.95132,4.43257,3.76903,3.16343,2.76369,2.54977,2.20681,2.20425
2006-02-23 15:00:00,5.26059,4.97524,4.45874,3.80206,3.18934,2.78268,2.56745,2.21672,2.21041
2006-02-24 15:00:00,5.25894,4.96916,4.443,3.76945,3.15747,2.75686,2.54605,2.19944,2.19753
2006-02-27 15:00:00,5.27859,4.98892,4.46129,3.78434,3.16618,2.76053,2.54729,2.19916,2.19669
2006-02-28 15:00:00,5.23297,4.94187,4.4104,3.73424,3.1328,2.73697,2.53086,2.1882,2.19071
2006-03-01 15:00:00,5.33575,4.99644,4.56719,3.72056,3.23645,2.68214,2.56898,2.21993,2.21013
2006-03-02 15:00:00,5.386,5.05612,4.64277,3.82598,3.32204,2.76243,2.622,2.2613,2.23991
2006-03-03 15:00:00,5.44,5.11158,4.70482,3.89316,3.37084,2.80648,2.65114,2.28339,2.25438
2006-03-06 15:00:00,5.49872,5.18397,4.78817,4.0005,3.45796,2.88992,2.70665,2.32674,2.28546
2006-03-07 15:00:00,5.50574,5.18949,4.79179,4.00414,3.46311,2.89645,2.71066,2.33052,2.28835
2006-03-08 15:00:00,5.46036,5.13912,4.73767,3.95143,3.46302,2.92259,2.73426,2.3562,2.31197
2006-03-09 15:00:00,5.44376,5.11416,4.70869,3.90822,3.42538,2.88489,2.71076,2.33788,2.29853
2006-03-10 15:00:00,5.46139,5.13724,4.73596,3.94341,3.45179,2.90811,2.72342,2.34623,2.3046
2006-03-13 15:00:00,5.47734,5.15411,4.75504,3.97094,3.47784,2.93895,2.74549,2.36644,2.32009
2006-03-14 15:00:00,5.43952,5.1021,4.68615,3.8637,3.38315,2.84024,2.67869,2.31108,2.28051
2006-03-15 15:00:00,5.49336,5.16357,4.75183,3.9366,3.43982,2.89012,2.71453,2.33791,2.29974
2006-03-16 15:00:00,5.43781,5.09209,4.66435,3.81813,3.34778,2.80259,2.65795,2.29465,2.27053
2006-03-17 15:00:00,5.46896,5.12904,4.70556,3.86985,3.38537,2.83766,2.6786,2.30948,2.28051
2006-03-20 15:00:00,5.46059,5.11616,4.68826,3.84428,3.36494,2.81662,2.6635,2.29729,2.27155
2006-03-21 15:00:00,5.50161,5.1692,4.75554,3.93708,3.43619,2.88378,2.70402,2.33038,2.29489
2006-03-22 15:00:00,5.47771,5.14145,4.7258,3.90356,3.41026,2.86045,2.68756,2.3178,2.28565
2006-03-23 15:00:00,5.49289,5.16234,4.75247,3.93972,3.44054,2.88698,2.7067,2.33264,2.29573
2006-03-24 15:00:00,5.43984,5.0965,4.67606,3.8406,3.36401,2.81482,2.65904,2.29596,2.27071
2006-03-27 15:00:00,5.46016,5.12031,4.70306,3.87324,3.39017,2.83712,2.67522,2.30844,2.27967
2006-03-28 15:00:00,5.51096,5.1846,4.78041,3.9771,3.47413,2.91584,2.72986,2.35117,2.30926
2006-03-29 15:00:00,5.42071,5.10471,4.83593,4.04711,3.50578,2.94388,2.76689,2.38038,2.32952
2006-03-30 15:00:00,5.45248,5.14523,4.88534,4.10917,3.55399,2.98984,2.80249,2.41035,2.35183
2006-03-31 15:00:00,5.46034,5.15257,4.89181,4.11213,3.55672,2.98984,2.80038,2.40742,2.34968
2006-04-03 15:00:00,5.48047,5.17808,4.94643,4.14633,3.57966,3.0058,2.80526,2.40657,2.34716
2006-04-04 15:00:00,5.4992,5.1961,4.96172,4.15354,3.58359,3.00573,2.80172,2.40194,2.3439
2006-04-05 15:00:00,5.48063,5.17021,4.92685,4.10498,3.54434,2.96619,2.7734,2.37897,2.32784
2006-04-06 15:00:00,5.52403,5.22234,4.98903,4.17676,3.59673,3.01383,2.80574,2.40269,2.34455
2006-04-07 15:00:00,5.56642,5.27662,5.04978,4.2518,3.68356,3.12121,2.88019,2.46676,2.39263
2006-04-10 15:00:00,5.57228,5.28135,5.05358,4.25324,3.68558,3.11888,2.88048,2.46695,2.39263
2006-04-11 15:00:00,5.5422,5.24492,5.01016,4.20401,3.64896,3.08372,2.85587,2.44823,2.37918
2006-04-12 15:00:00,5.56269,5.27344,5.0484,4.2533,3.6873,3.12137,2.88488,2.47149,2.39608
2006-04-13 15:00:00,5.60175,5.32367,5.11401,4.33671,3.75305,3.1927,2.93362,2.51102,2.4253
2006-04-14 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-17 15:00:00,5.61351,5.3298,5.11237,4.31641,3.72769,3.1599,2.91112,2.49106,2.4098
2006-04-18 15:00:00,5.60844,5.31627,5.08762,4.2681,3.68551,3.11302,2.87885,2.4627,2.38992
2006-04-19 15:00:00,5.66314,5.38154,5.16335,4.3474,3.74336,3.16554,2.89827,2.48624,2.40588
2006-04-20 15:00:00,5.66663,5.38878,5.17606,4.36861,3.75996,3.18228,2.90808,2.4939,2.4112
2006-04-21 15:00:00,5.63706,5.34811,5.12319,4.30516,3.70627,3.13042,2.87038,2.46506,2.38852
2006-04-24 15:00:00,5.60797,5.31281,5.08044,4.25944,3.67557,3.10223,2.84632,2.44851,2.37685
2006-04-25 15:00:00,5.66229,5.38513,5.17314,4.37776,3.76986,3.19834,2.91207,2.50134,2.41346
2006-04-26 15:00:00,5.67058,5.40013,5.19735,4.41681,3.80224,3.23322,2.93385,2.51911,2.42529
2006-04-27 15:00:00,5.68614,5.41093,5.20128,4.39902,3.78478,3.20778,2.91169,2.49715,2.40968
2006-04-28 15:00:00,5.68201,5.40305,5.18735,4.37161,3.76014,3.17723,2.89031,2.47766,2.39528
2006-05-01 15:00:00,5.73531,5.47296,5.3085,4.50508,3.95821,3.24851,2.93462,2.51022,2.41809
2006-05-02 15:00:00,5.72613,5.45995,5.29211,4.48745,3.94402,3.24418,2.92855,2.50624,2.41528
2006-05-03 15:00:00,5.74813,5.49184,5.33575,4.54813,4.00728,3.30558,2.97247,2.54145,2.44221
2006-05-04 15:00:00,5.74276,5.48465,5.32861,4.54491,4.00635,3.30646,2.97459,2.54571,2.44492
2006-05-05 15:00:00,5.70743,5.43836,5.26895,4.47345,3.93738,3.24997,2.93327,2.51287,2.42117
2006-05-08 15:00:00,5.65929,5.38913,5.21,4.41887,3.91403,3.26186,2.95417,2.53747,2.44258
2006-05-09 15:00:00,5.6582,5.38866,5.20855,4.41755,3.91414,3.26293,2.94682,2.53737,2.44255
2006-05-10 15:00:00,5.64635,5.37585,5.19656,4.41139,3.9112,3.26322,2.94836,2.54031,2.44451
2006-05-11 15:00:00,5.66719,5.40478,5.2349,4.45859,3.95931,3.30408,2.97917,2.56445,2.46293
2006-05-12 15:00:00,5.69873,5.44945,5.29582,4.5376,4.04006,3.37572,3.02937,2.60142,2.49426
2006-05-15 15:00:00,5.68428,5.4287,5.26726,4.49891,4.00277,3.3428,3.00599,2.5836,2.48117
2006-05-16 15:00:00,5.66208,5.39536,5.22016,4.43349,3.93713,3.28684,2.96396,2.54595,2.45601
2006-05-17 15:00:00,5.69778,5.44075,5.27896,4.50751,4.01017,3.34843,3.0087,2.5804,2.48145
2006-05-18 15:00:00,5.64451,5.37158,5.19063,4.40193,3.9136,3.27127,2.95353,2.53808,2.45106
2006-05-19 15:00:00,5.61581,5.34105,5.15983,4.38191,3.90346,3.26702,2.95019,2.53797,2.45053
2006-05-22 15:00:00,5.61467,5.33917,5.15712,4.37749,3.90237,3.26868,2.95154,2.53864,2.45202
2006-05-23 15:00:00,5.63834,5.36848,5.1934,4.41991,3.9392,3.29534,2.97107,2.54811,2.46039
2006-05-24 15:00:00,5.62957,5.35605,5.17657,4.39825,3.92048,3.28188,2.96147,2.53495,2.45246
2006-05-25 15:00:00,5.65441,5.38645,5.21531,4.44352,3.96129,3.31369,2.98412,2.552,2.46393
2006-05-26 15:00:00,5.64652,5.37417,5.19686,4.41773,3.93533,3.29211,2.96682,2.53656,2.45249
2006-05-30 15:00:00,5.66415,5.39866,5.23059,4.46443,3.98097,3.33091,2.9964,2.56143,2.4703
2006-05-31 15:00:00,5.67318,5.41244,5.25124,4.49579,4.01266,3.35844,3.01689,2.57896,2.48239
2006-06-01 15:00:00,5.73462,5.43723,5.22179,4.5299,4.01363,3.37032,3.03816,2.55419,2.50685
2006-06-02 15:00:00,5.68339,5.35959,5.11196,4.38263,3.85758,3.2112,2.94682,2.47376,2.44762
2006-06-05 15:00:00,5.67152,5.3515,5.1104,4.39092,3.87015,3.22505,2.95329,2.48043,2.45118
2006-06-06 15:00:00,5.65366,5.32893,5.08472,4.36423,3.84761,3.20351,2.93996,2.46995,2.44302
2006-06-07 15:00:00,5.67355,5.35548,5.11948,4.40586,3.88707,3.24067,2.9601,2.48658,2.45421
2006-06-08 15:00:00,5.62458,5.29572,5.03895,4.31501,3.81774,3.20127,2.95527,2.49135,2.46387
2006-06-09 15:00:00,5.61646,5.28465,5.02436,4.29865,3.79982,3.18585,2.94686,2.48563,2.45927
2006-06-12 15:00:00,5.62899,5.29971,5.04391,4.32174,3.82128,3.20693,2.96,2.49716,2.46725
2006-06-13 15:00:00,5.61775,5.28383,5.0216,4.29392,3.79436,3.18116,2.94406,2.48296,2.45702
2006-06-14 15:00:00,5.57314,5.25493,5.12052,4.41586,3.83454,3.24056,3.01032,2.53343,2.49175
2006-06-15 15:00:00,5.60102,5.29239,5.16933,4.47625,3.89671,3.30336,3.04938,2.56621,2.51619
2006-06-16 15:00:00,5.60996,5.30748,5.19102,4.50577,3.92657,3.33579,3.06925,2.58219,2.52802
2006-06-19 15:00:00,5.61267,5.31097,5.19524,4.51046,3.93477,3.34965,3.07686,2.59128,2.53572
2006-06-20 15:00:00,5.625,5.32617,5.21825,4.54148,3.9615,3.37322,3.08811,2.59856,2.53976
2006-06-21 15:00:00,5.61882,5.31989,5.21253,4.53864,3.96184,3.37667,3.09082,2.60105,2.54202
2006-06-22 15:00:00,5.64624,5.35745,5.26221,4.59879,4.02085,3.44162,3.1337,2.64019,2.57176
2006-06-23 15:00:00,5.64933,5.36911,5.2834,4.63401,4.06397,3.49603,3.17086,2.67404,2.59954
2006-06-26 15:00:00,5.66263,5.38689,5.30572,4.65705,4.08471,3.51828,3.18402,2.68467,2.60745
2006-06-27 15:00:00,5.65363,5.36916,5.2785,4.62014,4.04585,3.47214,3.15217,2.65527,2.5841
2006-06-28 15:00:00,5.66171,5.38455,5.30019,4.64771,4.07386,3.50232,3.17231,2.67433,2.5986
2006-06-29 15:00:00,5.65839,5.3742,5.28204,4.61794,4.03779,3.45723,3.13873,2.63957,2.57177
2006-06-30 15:00:00,5.63132,5.33522,5.22936,4.55215,3.97401,3.39048,3.09666,2.60194,2.54343
2006-07-03 15:00:00,5.64501,5.36185,5.28563,4.60692,4.10838,3.40773,3.10227,2.6095,2.54221
2006-07-05 15:00:00,5.67921,5.41616,5.35717,4.69725,4.20546,3.50384,3.16281,2.66552,2.58457
2006-07-06 15:00:00,5.67082,5.39768,5.3305,4.65937,4.16117,3.45625,3.13435,2.64127,2.56508
2006-07-07 15:00:00,5.63652,5.34859,5.26944,4.58623,4.08456,3.38145,3.08775,2.59905,2.53317
2006-07-10 15:00:00,5.6027,5.30932,5.21899,4.53298,4.04095,3.3742,3.0868,2.61054,2.54494
2006-07-11 15:00:00,5.58007,5.2814,5.18671,4.49534,4.00269,3.33908,3.06149,2.58719,2.52752
2006-07-12 15:00:00,5.57086,5.27171,5.17744,4.48696,3.99602,3.33448,3.05858,2.58508,2.52573
2006-07-13 15:00:00,5.56484,5.26385,5.16689,4.47076,3.97882,3.31998,3.04965,2.57675,2.52046
2006-07-14 15:00:00,5.57161,5.26858,5.17019,4.47011,3.97551,3.31741,3.04868,2.57599,2.52046
2006-07-17 15:00:00,5.56285,5.26012,5.16325,4.46838,3.97752,3.32133,3.04994,2.57771,2.52159
2006-07-18 15:00:00,5.58336,5.29022,5.20344,4.52343,4.03856,3.38108,3.08476,2.60733,2.5455
2006-07-19 15:00:00,5.55611,5.24396,5.13868,4.43319,3.93665,3.28021,3.02331,2.55138,2.5037
2006-07-20 15:00:00,5.53783,5.2159,5.10116,4.38187,3.87957,3.22629,2.99291,2.52551,2.48506
2006-07-21 15:00:00,5.53478,5.21582,5.10394,4.3871,3.88741,3.23441,2.99882,2.53068,2.4892
2006-07-24 15:00:00,5.53478,5.2139,5.10042,4.38133,3.87977,3.22425,2.99165,2.52426,2.48374
2006-07-25 15:00:00,5.55685,5.24062,5.13172,4.4175,3.91493,3.2566,3.01143,2.54113,2.49579
2006-07-26 15:00:00,5.53718,5.27705,5.09051,4.36261,3.85576,3.20234,2.98192,2.5166,2.47819
2006-07-27 15:00:00,5.54145,5.28052,5.09321,4.36319,3.85526,3.20303,2.98308,2.51405,2.47932
2006-07-28 15:00:00,5.49932,5.21413,5.01747,4.26586,3.75178,3.11278,2.93167,2.47127,2.4491
2006-07-31 15:00:00,5.50319,5.21398,5.01577,4.25875,3.74191,3.105,2.9245,2.46293,2.44326
2006-08-01 15:00:00,5.5075,5.22086,5.05773,4.2942,3.78207,3.08002,2.91148,2.43731,2.42565
2006-08-02 15:00:00,5.49108,5.19412,5.02718,4.25577,3.74234,3.04549,2.89075,2.42091,2.41332
2006-08-03 15:00:00,5.48126,5.1822,5.01525,4.24632,3.73726,3.04163,2.88697,2.41851,2.41078
2006-08-04 15:00:00,5.45805,5.1367,4.9611,4.16364,3.63535,2.94882,2.83332,2.37477,2.37877
2006-08-07 15:00:00,5.46502,5.1576,4.98883,4.20802,3.68679,2.98852,2.85353,2.39299,2.39223
2006-08-08 15:00:00,5.5001,5.19048,5.01839,4.22155,3.68207,2.97473,2.84371,2.38311,2.38442
2006-08-09 15:00:00,5.47716,5.15399,4.97509,4.17159,3.63613,2.96347,2.84944,2.39453,2.39939
2006-08-10 15:00:00,5.46737,5.1441,4.96551,4.16582,3.6372,2.96684,2.85196,2.3975,2.40202
2006-08-11 15:00:00,5.48722,5.17897,5.00612,4.22237,3.70136,3.02087,2.88282,2.42343,2.42151
2006-08-14 15:00:00,5.51087,5.21722,5.04984,4.28106,3.76651,3.07554,2.91321,2.44699,2.43912
2006-08-15 15:00:00,5.44653,5.11821,4.93875,4.1383,3.61336,2.9474,2.8395,2.38953,2.39816
2006-08-16 15:00:00,5.40942,5.0566,4.86745,4.04144,3.5094,2.86326,2.7866,2.34398,2.36578
2006-08-17 15:00:00,5.40488,5.05365,4.86492,4.04175,3.5132,2.86672,2.78763,2.34215,2.3639
2006-08-18 15:00:00,5.38758,5.02682,4.83241,4.00018,3.47277,2.83737,2.77036,2.32495,2.35194
2006-08-21 15:00:00,5.37548,5.01006,4.81418,3.98021,3.45533,2.82446,2.76293,2.3188,2.3477
2006-08-22 15:00:00,5.36871,5.00557,4.81038,3.98094,3.46075,2.83243,2.76632,2.32168,2.35015
2006-08-23 15:00:00,5.36922,5.01089,4.81905,3.9976,3.47806,2.84827,2.77727,2.33177,2.35749
2006-08-24 15:00:00,5.34705,4.98551,4.7941,3.97455,3.45988,2.83536,2.77036,2.32562,2.35316
2006-08-25 15:00:00,5.3507,4.98662,4.79395,3.9695,3.45189,2.82943,2.76639,2.32168,2.35053
2006-08-28 15:00:00,5.34524,4.98183,4.79005,3.96655,3.44957,2.82801,2.76494,2.32053,2.34949
2006-08-29 15:00:00,5.34753,4.98468,4.79326,3.97132,3.4548,2.83434,2.77094,2.32562,2.35382
2006-08-30 15:00:00,5.32135,4.95626,4.7655,3.94366,3.43104,2.81949,2.76203,2.3187,2.34996
2006-08-31 15:00:00,5.31098,4.93662,4.74164,3.90731,3.39154,2.78914,2.74135,2.29977,2.33659
2006-09-01 15:00:00,5.3224,4.94468,4.79595,3.9379,3.32133,2.74351,2.71869,2.29458,2.31814
2006-09-05 15:00:00,5.36214,4.99728,4.85287,4.00285,3.3831,2.78811,2.74311,2.31457,2.33217
2006-09-06 15:00:00,5.36428,5.00274,4.85947,4.01368,3.39662,2.7972,2.74969,2.32072,2.33603
2006-09-07 15:00:00,5.34582,4.98056,4.83669,3.98932,3.37481,2.78096,2.73875,2.31246,2.3301
2006-09-08 15:00:00,5.29359,4.90846,4.75577,3.89852,3.30111,2.75555,2.72722,2.30736,2.3301
2006-09-11 15:00:00,5.31128,4.93687,4.78633,3.94134,3.34567,2.79094,2.74772,2.32337,2.34243
2006-09-12 15:00:00,5.2785,4.89532,4.74282,3.89123,3.29963,2.75697,2.72635,2.30567,2.32972
2006-09-13 15:00:00,5.28645,4.90305,4.75046,3.89652,3.30289,2.76021,2.72819,2.30692,2.33085
2006-09-14 15:00:00,5.31021,4.93986,4.79224,3.95148,3.36053,2.80413,2.75425,2.32788,2.34544
2006-09-15 15:00:00,5.31944,4.95342,4.80669,3.97176,3.38219,2.81818,2.75976,2.33304,2.34921
2006-09-18 15:00:00,5.33774,4.97609,4.8291,3.99673,3.40624,2.83617,2.77317,2.3442,2.35712
2006-09-19 15:00:00,5.27462,4.88994,4.7353,3.88154,3.29164,2.74907,2.72068,2.30032,2.32652
2006-09-20 15:00:00,5.27219,4.88567,4.73009,3.87115,3.27875,2.73766,2.71205,2.29311,2.32087
2006-09-21 15:00:00,5.2054,4.79019,4.62463,3.73533,3.14876,2.64403,2.65936,2.25077,2.29169
2006-09-22 15:00:00,5.12575,4.69858,4.53175,3.64824,3.08668,2.60946,2.63929,2.23769,2.28481
2006-09-25 15:00:00,5.05633,4.61633,4.44699,3.55947,3.01236,2.55903,2.6086,2.21567,2.27013
2006-09-26 15:00:00,5.09282,4.6649,4.5,3.61887,3.06163,2.58959,2.62313,2.22528,2.2753
2006-09-27 15:00:00,5.11168,4.68694,4.52513,3.64595,3.08429,2.60391,2.63339,2.23231,2.28058
2006-09-28 15:00:00,5.15485,4.73795,4.57905,3.70436,3.13407,2.63655,2.6555,2.25048,2.29329
2006-09-29 15:00:00,5.16167,4.7555,4.60108,3.73704,3.16804,2.66275,2.67119,2.26347,2.30279
2006-10-02 15:00:00,5.12374,4.78199,4.65675,3.57872,3.12135,2.60839,2.65276,2.24712,2.28848
2006-10-03 15:00:00,5.1061,4.76326,4.63602,3.55552,3.10155,2.59572,2.64374,2.23962,2.28312
2006-10-04 15:00:00,5.04172,4.68322,4.54401,3.44194,3.00242,2.53132,2.60702,2.21057,2.2641
2006-10-05 15:00:00,5.08978,4.7404,4.60832,3.51771,3.06933,2.57498,2.63239,2.23086,2.27738
2006-10-06 15:00:00,5.15211,4.82111,4.69764,3.6401,3.1943,2.69715,2.70214,2.28876,2.3188
2006-10-10 15:00:00,5.20622,4.88867,4.77646,3.74387,3.29244,2.76602,2.74374,2.32428,2.34347
2006-10-11 15:00:00,5.23464,4.92622,4.82146,3.80188,3.34833,2.80678,2.76904,2.34439,2.35712
