Date,fncl_cc
2010-10-27 15:00:00,94.9035127998208
2010-10-28 15:00:00,94.9800786200715
2010-10-29 15:00:00,95.0253295133337
2010-11-01 15:00:00,94.833810871681
2010-11-02 15:00:00,95.0703607030797
2010-11-03 15:00:00,95.2947279149875
2010-11-04 15:00:00,95.416502890186
2010-11-05 15:00:00,95.288236681138
2010-11-08 15:00:00,95.2521298010752
2010-11-09 15:00:00,95.2488626363314
2010-11-10 15:00:00,95.256280168657
2010-11-12 15:00:00,94.8996142629087
2010-11-15 15:00:00,94.6754550341365
2010-11-16 15:00:00,94.6105845191744
2010-11-17 15:00:00,94.5362092296904
2010-11-18 15:00:00,94.426239777349
2010-11-19 15:00:00,94.2638859362532
2010-11-22 15:00:00,94.1883851620172
2010-11-23 15:00:00,94.0624635468534
2010-11-24 15:00:00,93.8535205998223
2010-11-26 15:00:00,93.9225328037539
2010-11-29 15:00:00,94.0854757428398
2010-11-30 15:00:00,93.842452361878
2010-12-01 15:00:00,93.5361394624935
2010-12-02 15:00:00,93.555412502107
2010-12-03 15:00:00,93.5398019693929
2010-12-06 15:00:00,93.7829240880142
2010-12-07 15:00:00,93.2714017225977
2010-12-08 15:00:00,93.2247274640108
2010-12-09 15:00:00,93.2324620126836
2010-12-10 15:00:00,93.2207835918413
2010-12-13 15:00:00,93.212551134034
2010-12-14 15:00:00,92.9158924021552
2010-12-15 15:00:00,92.6557740391683
2010-12-16 15:00:00,92.620742589639
2010-12-17 15:00:00,92.9943595591262
2010-12-20 15:00:00,92.828614992867
2010-12-21 15:00:00,92.9072612326055
2010-12-22 15:00:00,93.065733760063
2010-12-23 15:00:00,92.9819630311788
2010-12-28 15:00:00,92.6298160799025
2010-12-29 15:00:00,92.8683649903865
2010-12-30 15:00:00,92.9156884722828
2010-12-31 15:00:00,93.136156644309
